,metric,train/val,epoch,mean,median,min,max,std
0,auc,train,1,0.572547197341919,0.572547197341919,0.5654021501541138,0.5796922445297241,0.010104622636789823
1,auc,train,2,0.6305318176746368,0.6305318176746368,0.5136280655860901,0.7474355697631836,0.16532687169592486
2,auc,val,1,0.6873171031475067,0.6873171031475067,0.5399792194366455,0.8346549868583679,0.20836723339524985
3,auc,val,2,0.8342773616313934,0.8342773616313934,0.8294628262519836,0.8390918970108032,0.00680878123008642
4,binary_accuracy,train,1,0.5549095571041107,0.5549095571041107,0.5439276695251465,0.565891444683075,0.015530734354627852
5,binary_accuracy,train,2,0.6040051579475403,0.6040051579475403,0.514211893081665,0.6937984228134155,0.1269868529830803
6,binary_accuracy,val,1,0.5,0.5,0.4805825352668762,0.5194174647331238,0.027460441972484918
7,binary_accuracy,val,2,0.6286407709121704,0.6286407709121704,0.5194174647331238,0.737864077091217,0.15446508092563682
8,loss,train,1,0.7158005237579346,0.7158005237579346,0.7144619226455688,0.7171391248703003,0.0018930678477153164
9,loss,train,2,0.6495279967784882,0.6495279967784882,0.6052554249763489,0.6938005685806274,0.06261087148372203
10,loss,val,1,0.6784907281398773,0.6784907281398773,0.641908586025238,0.7150728702545166,0.051734961519182845
11,loss,val,2,0.6195020973682404,0.6195020973682404,0.5550276637077332,0.6839765310287476,0.09118061850901368
