,metric,train/val,epoch,mean,median,min,max,std
0,auc,train,1,0.7201781577390173,0.7183690071105957,0.5650312304496765,0.8172571659088135,0.05744075510572598
1,auc,train,2,0.8796038200025973,0.8896366357803345,0.7809445858001709,0.9319672584533691,0.03320701629624358
2,auc,train,3,0.9265834922375886,0.9292071759700775,0.8724525570869446,0.9566093683242798,0.01825866681090531
3,auc,train,4,0.9510200775187948,0.953118771314621,0.9090981483459473,0.9767882227897644,0.013668222156260604
4,auc,val,1,0.8743567175191381,0.8839261531829834,0.7610122561454773,0.9275702834129333,0.03435865841802585
5,auc,val,2,0.919404624596886,0.9216984808444977,0.8484057188034058,0.9484373331069946,0.02047805437452448
6,auc,val,3,0.9386901907298876,0.9410765171051025,0.8907818794250488,0.964989960193634,0.01539053365471761
7,auc,val,4,0.9517246283914732,0.9521045684814453,0.917478621006012,0.9753341674804688,0.011335254472849509
8,binary_accuracy,train,1,0.656031710298165,0.6542455852031708,0.5546731948852539,0.7458766102790833,0.04713243596880775
9,binary_accuracy,train,2,0.8085509013870488,0.816737949848175,0.7067806720733643,0.8588882088661194,0.03375641085416531
10,binary_accuracy,train,3,0.8573411074669465,0.8594990968704224,0.795968234539032,0.9010384678840637,0.02200476668401607
11,binary_accuracy,train,4,0.8877320658901463,0.8897373378276825,0.833231508731842,0.927916944026947,0.019933668648544525
12,binary_accuracy,val,1,0.7746061041303303,0.7878440618515015,0.607798159122467,0.8807339668273926,0.05927629839930946
13,binary_accuracy,val,2,0.8368817302195922,0.8417431116104126,0.75,0.8990825414657593,0.03638693670901538
14,binary_accuracy,val,3,0.8597676533719768,0.8646789193153381,0.7568807601928711,0.9151375889778137,0.03185266355375153
15,binary_accuracy,val,4,0.8781910655291184,0.8807339668273926,0.7935779690742493,0.9288991093635559,0.026303904577580126
16,loss,train,1,0.631279790531034,0.6337644159793854,0.5412405133247375,0.7228585481643677,0.04571526013147056
17,loss,train,2,0.44192436467046325,0.4274964779615402,0.33883416652679443,0.5800075531005859,0.05419200237859479
18,loss,train,3,0.3459108938341555,0.34353911876678467,0.2678852677345276,0.45362454652786255,0.04124600100917319
19,loss,train,4,0.28130531570185785,0.27861134707927704,0.19563187658786774,0.38436558842658997,0.039394358814503504
20,loss,val,1,0.5082144031058187,0.501205787062645,0.3949480950832367,0.7208068370819092,0.06711757146883966
21,loss,val,2,0.3914673577832139,0.3786027282476425,0.2880217730998993,0.5268248319625854,0.05655017696855578
22,loss,val,3,0.348878703687502,0.33931073546409607,0.2639012932777405,0.5499417781829834,0.05723502846911215
23,loss,val,4,0.3106864843031634,0.3064785599708557,0.21657374501228333,0.4393131732940674,0.04862385989045966
