,metric,train/val,epoch,mean,median,min,max,std
0,auc,train,1,0.4764456042776937,0.4880783408880234,0.2276785969734192,0.75,0.12169021625520966
1,auc,train,2,0.5678596982489461,0.5308357179164886,0.3046875,0.8928571343421936,0.15056112988352824
2,auc,val,1,0.5081491690614949,0.48725634813308716,0.33969342708587646,0.8005550503730774,0.09368353311495126
3,auc,val,2,0.5691213698490806,0.5821825563907623,0.3690052032470703,0.7804697751998901,0.11507132582310957
4,binary_accuracy,train,1,0.5964926617301028,0.5692307949066162,0.260869562625885,0.9027777910232544,0.16419440238231697
5,binary_accuracy,train,2,0.691297067248303,0.695652186870575,0.3414634168148041,0.8888888955116272,0.1648149279166098
6,binary_accuracy,val,1,0.6689956463549448,0.6769230961799622,0.23059360682964325,0.8865979313850403,0.1680513332147375
7,binary_accuracy,val,2,0.6474754207808039,0.6404701471328735,0.32307693362236023,0.8865979313850403,0.18812935099835004
8,loss,train,1,0.7786511195742566,0.761446624994278,0.4557543396949768,1.31227445602417,0.186580717049913
9,loss,train,2,0.713550152985946,0.6365746557712555,0.3633691072463989,3.405892848968506,0.5162695913518456
10,loss,val,1,0.7986213117837906,0.6921780109405518,0.3369203805923462,4.329652309417725,0.7154662761482836
11,loss,val,2,0.722201460081598,0.6842529475688934,0.3431036174297333,2.111051321029663,0.35507271451870703
