,metric,train/val,epoch,mean,median,min,max,std
0,auc,train,1,0.47991140947049976,0.4912109375,0.2276785969734192,0.75,0.1187691154540526
1,auc,train,2,0.5686138059411731,0.530894935131073,0.3046875,0.8928571343421936,0.14765771261860422
2,auc,val,1,0.505918407926754,0.4866880178451538,0.33969342708587646,0.8005550503730774,0.0913820387316672
3,auc,val,2,0.5668330593984954,0.5798142552375793,0.3690052032470703,0.7804697751998901,0.11241358860192091
4,binary_accuracy,train,1,0.5897856458109252,0.5384615659713745,0.260869562625885,0.9027777910232544,0.16407325678498527
5,binary_accuracy,train,2,0.6887055538138565,0.695652186870575,0.3414634168148041,0.8888888955116272,0.16245033287452743
6,binary_accuracy,val,1,0.6687405477372967,0.6769230961799622,0.23059360682964325,0.8865979313850403,0.1654811937661394
7,binary_accuracy,val,2,0.6490051934913713,0.6769230961799622,0.32307693362236023,0.8865979313850403,0.18533156933161152
8,loss,train,1,0.7779339332969821,0.7589724659919739,0.4557543396949768,1.31227445602417,0.18168720044071252
9,loss,train,2,0.7119010139484795,0.64576655626297,0.3633691072463989,3.405892848968506,0.5007014119790091
10,loss,val,1,0.7948811461730879,0.6927350759506226,0.3369203805923462,4.329652309417725,0.6936159728633357
11,loss,val,2,0.7183397594763308,0.6841310262680054,0.3431036174297333,2.111051321029663,0.3451074602093943
