,metric,train/val,epoch,mean,median,min,max,std
0,auc,train,1,0.4776318028886267,0.4910714328289032,0.2276785969734192,0.75,0.12063464172931487
1,auc,train,2,0.56754417939389,0.530894935131073,0.3046875,0.8928571343421936,0.1489313128939822
2,auc,val,1,0.507154643535614,0.4866880178451538,0.33969342708587646,0.8005550503730774,0.0929101471185618
3,auc,val,2,0.5671412133155985,0.5798142552375793,0.3690052032470703,0.7804697751998901,0.1146204223606812
4,binary_accuracy,train,1,0.5975532740988629,0.6000000238418579,0.260869562625885,0.9027777910232544,0.16256257060123103
5,binary_accuracy,train,2,0.6937136840313038,0.695652186870575,0.3414634168148041,0.8888888955116272,0.1638533530577514
6,binary_accuracy,val,1,0.6719092729877918,0.6769230961799622,0.23059360682964325,0.8865979313850403,0.16741058423001237
7,binary_accuracy,val,2,0.6508469245535262,0.6769230961799622,0.32307693362236023,0.8865979313850403,0.1875033279300244
8,loss,train,1,0.7776535635298871,0.7589724659919739,0.4557543396949768,1.31227445602417,0.18466819975990728
9,loss,train,2,0.7096999274923447,0.627382755279541,0.3633691072463989,3.405892848968506,0.5113089147929277
10,loss,val,1,0.7935517791737902,0.691620945930481,0.3369203805923462,4.329652309417725,0.708499691656802
11,loss,val,2,0.7179739196249779,0.6841310262680054,0.3431036174297333,2.111051321029663,0.3523859033156525
