,metric,train/val,run,epoch,value
0,loss,train,1,1,0.763920783996582
1,loss,train,1,2,0.3633691072463989
2,binary_accuracy,train,1,1,0.6666666865348816
3,binary_accuracy,train,1,2,0.8888888955116272
4,auc,train,1,1,0.4189453125
5,auc,train,1,2,0.5517578125
6,loss,val,1,1,0.38339564204216003
7,loss,val,1,2,0.3955320715904236
8,binary_accuracy,val,1,1,0.8865979313850403
9,binary_accuracy,val,1,2,0.8865979313850403
10,auc,val,1,1,0.5927920341491699
11,auc,val,1,2,0.6067982912063599
12,loss,train,1,1,0.568594753742218
13,loss,train,1,2,0.6017318367958069
14,binary_accuracy,train,1,1,0.7804877758026123
15,binary_accuracy,train,1,2,0.8048780560493469
16,auc,train,1,1,0.6325758099555969
17,auc,train,1,2,0.4109848439693451
18,loss,val,1,1,0.595142126083374
19,loss,val,1,2,0.533331036567688
20,binary_accuracy,val,1,1,0.8059360980987549
21,binary_accuracy,val,1,2,0.8059360980987549
22,auc,val,1,1,0.42452922463417053
23,auc,val,1,2,0.4346775412559509
24,loss,train,1,1,0.6987215280532837
25,loss,train,1,2,1.0903040170669556
26,binary_accuracy,train,1,1,0.46666666865348816
27,binary_accuracy,train,1,2,0.5333333611488342
28,auc,train,1,1,0.4910714328289032
29,auc,train,1,2,0.6875000596046448
30,loss,val,1,1,1.3098304271697998
31,loss,val,1,2,1.4390982389450073
32,binary_accuracy,val,1,1,0.5116279125213623
33,binary_accuracy,val,1,2,0.4883720874786377
34,auc,val,1,1,0.511363685131073
35,auc,val,1,2,0.46239179372787476
36,loss,train,1,1,1.0864359140396118
37,loss,train,1,2,0.5704925060272217
38,binary_accuracy,train,1,1,0.3913043439388275
39,binary_accuracy,train,1,2,0.739130437374115
40,auc,train,1,1,0.34375
41,auc,train,1,2,0.6964285373687744
42,loss,val,1,1,0.7460293173789978
43,loss,val,1,2,0.8632017374038696
44,binary_accuracy,val,1,1,0.6769230961799622
45,binary_accuracy,val,1,2,0.32307693362236023
46,auc,val,1,1,0.44778135418891907
47,auc,val,1,2,0.5845508575439453
48,loss,train,1,1,0.8918728232383728
49,loss,train,1,2,0.7008968591690063
50,binary_accuracy,train,1,1,0.446153849363327
51,binary_accuracy,train,1,2,0.4923076927661896
52,auc,train,1,1,0.45679453015327454
53,auc,train,1,2,0.5228456258773804
54,loss,val,1,1,0.691620945930481
55,loss,val,1,2,0.6898735165596008
56,binary_accuracy,val,1,1,0.49067431688308716
57,binary_accuracy,val,1,2,0.5222381353378296
58,auc,val,1,1,0.612602174282074
59,auc,val,1,2,0.6270340085029602
60,loss,train,2,1,0.8138397336006165
61,loss,train,2,2,0.3959120213985443
62,binary_accuracy,train,2,1,0.9027777910232544
63,binary_accuracy,train,2,2,0.8888888955116272
64,auc,train,2,1,0.3486328125
65,auc,train,2,2,0.4306640625
66,loss,val,2,1,0.3439246118068695
67,loss,val,2,2,0.34487807750701904
68,binary_accuracy,val,2,1,0.8865979313850403
69,binary_accuracy,val,2,2,0.8865979313850403
70,auc,val,2,1,0.5898520350456238
71,auc,val,2,2,0.5897859334945679
72,loss,train,2,1,0.9057217836380005
73,loss,train,2,2,0.6976581811904907
74,binary_accuracy,train,2,1,0.7195122241973877
75,binary_accuracy,train,2,2,0.3414634168148041
76,auc,train,2,1,0.40340906381607056
77,auc,train,2,2,0.5677083134651184
78,loss,val,2,1,0.6775544881820679
79,loss,val,2,2,0.6864238977432251
80,binary_accuracy,val,2,1,0.7968036532402039
81,binary_accuracy,val,2,2,0.8059360980987549
82,auc,val,2,1,0.34727543592453003
83,auc,val,2,2,0.5030995011329651
84,loss,train,2,1,0.6920461058616638
85,loss,train,2,2,0.5196861624717712
86,binary_accuracy,train,2,1,0.46666666865348816
87,binary_accuracy,train,2,2,0.8666666746139526
88,auc,train,2,1,0.6964285373687744
89,auc,train,2,2,0.875
90,loss,val,2,1,0.7170169949531555
91,loss,val,2,2,0.9281275272369385
92,binary_accuracy,val,2,1,0.5813953280448914
93,binary_accuracy,val,2,2,0.43023255467414856
94,auc,val,2,1,0.4878246784210205
95,auc,val,2,2,0.4824134111404419
96,loss,train,2,1,0.8087270855903625
97,loss,train,2,2,0.627382755279541
98,binary_accuracy,train,2,1,0.47826087474823
99,binary_accuracy,train,2,2,0.695652186870575
100,auc,train,2,1,0.2901785671710968
101,auc,train,2,2,0.486607164144516
102,loss,val,2,1,0.6445885300636292
103,loss,val,2,2,0.6689621210098267
104,binary_accuracy,val,2,1,0.6769230961799622
105,binary_accuracy,val,2,2,0.6769230961799622
106,auc,val,2,1,0.4119318127632141
107,auc,val,2,2,0.5198863744735718
108,loss,train,2,1,1.0262651443481445
109,loss,train,2,2,0.6926258206367493
110,binary_accuracy,train,2,1,0.5076923370361328
111,binary_accuracy,train,2,2,0.5307692289352417
112,auc,train,2,1,0.5189393758773804
113,auc,train,2,2,0.5286458134651184
114,loss,val,2,1,0.6972089409828186
115,loss,val,2,2,0.6750625371932983
116,binary_accuracy,val,2,1,0.49354374408721924
117,binary_accuracy,val,2,2,0.5810617208480835
118,auc,val,2,1,0.5579831004142761
119,auc,val,2,2,0.7804697751998901
120,loss,train,3,1,0.6306828856468201
121,loss,train,3,2,0.3981900215148926
122,binary_accuracy,train,3,1,0.7916666865348816
123,binary_accuracy,train,3,2,0.8888888955116272
124,auc,train,3,1,0.4248046875
125,auc,train,3,2,0.408203125
126,loss,val,3,1,0.3425801396369934
127,loss,val,3,2,0.35429391264915466
128,binary_accuracy,val,3,1,0.8865979313850403
129,binary_accuracy,val,3,2,0.8865979313850403
130,auc,val,3,1,0.6184923648834229
131,auc,val,3,2,0.6199458241462708
132,loss,train,3,1,0.6614019870758057
133,loss,train,3,2,0.5744562745094299
134,binary_accuracy,train,3,1,0.8048780560493469
135,binary_accuracy,train,3,2,0.8048780560493469
136,auc,train,3,1,0.49289771914482117
137,auc,train,3,2,0.3532196879386902
138,loss,val,3,1,0.5291611552238464
139,loss,val,3,2,0.5261175036430359
140,binary_accuracy,val,3,1,0.8059360980987549
141,binary_accuracy,val,3,2,0.8059360980987549
142,auc,val,3,1,0.4808865189552307
143,auc,val,3,2,0.4625895619392395
144,loss,train,3,1,0.6938653588294983
145,loss,train,3,2,0.5419987440109253
146,binary_accuracy,train,3,1,0.46666666865348816
147,binary_accuracy,train,3,2,0.8666666746139526
148,auc,train,3,1,0.6071428656578064
149,auc,train,3,2,0.8839285373687744
150,loss,val,3,1,0.7203260660171509
151,loss,val,3,2,0.942438006401062
152,binary_accuracy,val,3,1,0.5116279125213623
153,binary_accuracy,val,3,2,0.5465116500854492
154,auc,val,3,1,0.46861469745635986
155,auc,val,3,2,0.4764610826969147
156,loss,train,3,1,0.7777137756347656
157,loss,train,3,2,0.8108781576156616
158,binary_accuracy,train,3,1,0.695652186870575
159,binary_accuracy,train,3,2,0.695652186870575
160,auc,train,3,1,0.5089285373687744
161,auc,train,3,2,0.5491071343421936
162,loss,val,3,1,0.992682933807373
163,loss,val,3,2,0.6974295377731323
164,binary_accuracy,val,3,1,0.6769230961799622
165,binary_accuracy,val,3,2,0.4153846204280853
166,auc,val,3,1,0.4345238208770752
167,auc,val,3,2,0.7439123392105103
168,loss,train,3,1,0.8129048347473145
169,loss,train,3,2,0.6922988295555115
170,binary_accuracy,train,3,1,0.5230769515037537
171,binary_accuracy,train,3,2,0.4692307710647583
172,auc,train,3,1,0.48496687412261963
173,auc,train,3,2,0.5248579382896423
174,loss,val,3,1,0.6927350759506226
175,loss,val,3,2,0.6882034540176392
176,binary_accuracy,val,3,1,0.5064562559127808
177,binary_accuracy,val,3,2,0.49354374408721924
178,auc,val,3,1,0.5294485688209534
179,auc,val,3,2,0.7502182126045227
180,loss,train,4,1,0.4557543396949768
181,loss,train,4,2,0.3812152147293091
182,binary_accuracy,train,4,1,0.75
183,binary_accuracy,train,4,2,0.8888888955116272
184,auc,train,4,1,0.51953125
