,metric,train/val,epoch,mean,median,min,max,std
0,auc,train,1,0.47939989032844704,0.4911411851644516,0.2276785969734192,0.75,0.11997140870427538
1,auc,train,2,0.5704152838637432,0.5340021550655365,0.3046875,0.8928571343421936,0.14867509954724745
2,auc,val,1,0.5071803269286951,0.48725634813308716,0.33969342708587646,0.8005550503730774,0.0919165993701852
3,auc,val,2,0.566306110471487,0.5534352660179138,0.3690052032470703,0.7804697751998901,0.11354200865755071
4,binary_accuracy,train,1,0.594826469818751,0.5692307949066162,0.260869562625885,0.9027777910232544,0.16192968738833646
5,binary_accuracy,train,2,0.6903724273045858,0.695652186870575,0.3414634168148041,0.8888888955116272,0.16374541450883862
6,binary_accuracy,val,1,0.6685700779780746,0.6769230961799622,0.23059360682964325,0.8865979313850403,0.1672280182772953
7,binary_accuracy,val,2,0.6474620321144661,0.6404701471328735,0.32307693362236023,0.8865979313850403,0.1869743992111456
8,loss,train,1,0.7759512352446715,0.7453692257404327,0.4557543396949768,1.31227445602417,0.1830733799645032
9,loss,train,2,0.7101613817115625,0.6365746557712555,0.3633691072463989,3.405892848968506,0.5058503160275089
10,loss,val,1,0.7940161706258854,0.6921780109405518,0.3369203805923462,4.329652309417725,0.7009293212499392
11,loss,val,2,0.7191507903238138,0.6842529475688934,0.3431036174297333,2.111051321029663,0.34871229862406505
