,metric,train/val,epoch,mean,median,min,max,std
0,auc,train,1,0.6970328986644745,0.7036520838737488,0.6306079030036926,0.7519125938415527,0.04487123970036597
1,auc,train,2,0.8850898683071137,0.882760226726532,0.8626352548599243,0.9070045351982117,0.014899561463434198
2,auc,train,3,0.923848831653595,0.9299658834934235,0.8945176005363464,0.9393028616905212,0.01578388045063748
3,auc,train,4,0.94627286195755,0.9510390758514404,0.9221483469009399,0.9572120308876038,0.011333419074411334
4,auc,val,1,0.8639575123786927,0.8697236478328705,0.8143298625946045,0.8906103372573853,0.02339808169663012
5,auc,val,2,0.8987537264823914,0.9172001481056213,0.7629213929176331,0.9286705255508423,0.05074347930910815
6,auc,val,3,0.9311886548995971,0.9365556836128235,0.8851258754730225,0.9519739747047424,0.02036386611273962
7,auc,val,4,0.9461331605911255,0.9423602521419525,0.9334079623222351,0.9661117792129517,0.011128903300254064
8,binary_accuracy,train,1,0.6386363565921783,0.637899249792099,0.5927518606185913,0.689803421497345,0.03326928507864459
9,binary_accuracy,train,2,0.8097665786743165,0.8151105642318726,0.7800982594490051,0.837837815284729,0.020121956892526542
10,binary_accuracy,train,3,0.8554054021835327,0.8584152162075043,0.8224815726280212,0.875921368598938,0.016138158769024566
11,binary_accuracy,train,4,0.8834766566753387,0.8848280012607574,0.8611793518066406,0.89987713098526,0.012050901666972477
12,binary_accuracy,val,1,0.7801385700702668,0.7909930646419525,0.7413395047187805,0.8013857007026672,0.023420831682257094
13,binary_accuracy,val,2,0.7965358018875122,0.8348729908466339,0.6143187284469604,0.8498845100402832,0.07976828369491772
14,binary_accuracy,val,3,0.8510392665863037,0.8637413382530212,0.7621247172355652,0.8914549946784973,0.037211203432734125
15,binary_accuracy,val,4,0.8785219371318818,0.8718244731426239,0.8568129539489746,0.9099307060241699,0.020460488291736183
16,loss,train,1,0.6475634455680848,0.6407976746559143,0.5990923643112183,0.7101670503616333,0.038099795363541446
17,loss,train,2,0.43523316383361815,0.4406733959913254,0.3940694034099579,0.4690297842025757,0.02707610972754715
18,loss,train,3,0.3539175033569336,0.3418363928794861,0.3139498829841614,0.42159146070480347,0.036491950322191845
19,loss,train,4,0.2974989086389542,0.2859681099653244,0.26625964045524597,0.35844218730926514,0.03010923004095985
20,loss,val,1,0.49680512249469755,0.48686522245407104,0.45205453038215637,0.553428053855896,0.0347104608313644
21,loss,val,2,0.4832446902990341,0.39069268107414246,0.354530930519104,1.1856285333633423,0.252785784074786
22,loss,val,3,0.36053410172462463,0.33295270800590515,0.30083873867988586,0.5191940665245056,0.06782658529155236
23,loss,val,4,0.32447979152202605,0.3313419818878174,0.25397855043411255,0.4263252019882202,0.05060400029535787
