,metric,train/val,run,epoch,value
134,loss,val,6,3,0.3949771523475647
135,loss,val,6,4,0.4263252019882202
136,binary_accuracy,val,6,1,0.7990761995315552
137,binary_accuracy,val,6,2,0.8498845100402832
138,binary_accuracy,val,6,3,0.8383371829986572
139,binary_accuracy,val,6,4,0.8706697225570679
140,auc,val,6,1,0.881359338760376
141,auc,val,6,2,0.9181177020072937
142,auc,val,6,3,0.9201451539993286
143,auc,val,6,4,0.9334079623222351
144,loss,train,7,1,0.616339385509491
145,loss,train,7,2,0.43596208095550537
146,loss,train,7,3,0.3414152264595032
147,loss,train,7,4,0.28031057119369507
148,binary_accuracy,train,7,1,0.6689189076423645
149,binary_accuracy,train,7,2,0.815724790096283
150,binary_accuracy,train,7,3,0.8581081032752991
151,binary_accuracy,train,7,4,0.8912776708602905
152,auc,train,7,1,0.744393527507782
153,auc,train,7,2,0.8912275433540344
154,auc,train,7,3,0.930176854133606
155,auc,train,7,4,0.9526765942573547
156,loss,val,7,1,0.4788413941860199
157,loss,val,7,2,0.39920079708099365
158,loss,val,7,3,0.30852675437927246
159,loss,val,7,4,0.25397855043411255
160,binary_accuracy,val,7,1,0.7990761995315552
161,binary_accuracy,val,7,2,0.8060046434402466
162,binary_accuracy,val,7,3,0.8729792237281799
163,binary_accuracy,val,7,4,0.9099307060241699
164,auc,val,7,1,0.8835361003875732
165,auc,val,7,2,0.927614152431488
166,auc,val,7,3,0.9519739747047424
167,auc,val,7,4,0.9661117792129517
168,loss,train,8,1,0.6468988656997681
169,loss,train,8,2,0.4568479061126709
170,loss,train,8,3,0.37100455164909363
171,loss,train,8,4,0.35844218730926514
172,binary_accuracy,train,8,1,0.6197788715362549
173,binary_accuracy,train,8,2,0.7868550419807434
174,binary_accuracy,train,8,3,0.8538083434104919
175,binary_accuracy,train,8,4,0.8611793518066406
176,auc,train,8,1,0.680248498916626
177,auc,train,8,2,0.8738150000572205
178,auc,train,8,3,0.9168528914451599
179,auc,train,8,4,0.9221483469009399
180,loss,val,8,1,0.5266740918159485
181,loss,val,8,2,0.38538500666618347
182,loss,val,8,3,0.5191940665245056
183,loss,val,8,4,0.32852962613105774
184,binary_accuracy,val,8,1,0.7551963329315186
185,binary_accuracy,val,8,2,0.8498845100402832
186,binary_accuracy,val,8,3,0.7621247172355652
187,binary_accuracy,val,8,4,0.8752886652946472
188,auc,val,8,1,0.8382415175437927
189,auc,val,8,2,0.910446047782898
190,auc,val,8,3,0.8851258754730225
191,auc,val,8,4,0.9358194470405579
192,loss,train,9,1,0.6799680590629578
193,loss,train,9,2,0.4453847110271454
194,loss,train,9,3,0.33397170901298523
195,loss,train,9,4,0.29162564873695374
196,binary_accuracy,train,9,1,0.5964373350143433
197,binary_accuracy,train,9,2,0.8144963383674622
198,binary_accuracy,train,9,3,0.8617936372756958
199,binary_accuracy,train,9,4,0.8851351141929626
200,auc,train,9,1,0.6317823529243469
201,auc,train,9,2,0.8820918798446655
202,auc,train,9,3,0.9319483041763306
203,auc,train,9,4,0.9494015574455261
204,loss,val,9,1,0.5408828854560852
205,loss,val,9,2,0.42693859338760376
206,loss,val,9,3,0.3042846620082855
207,loss,val,9,4,0.36249226331710815
208,binary_accuracy,val,9,1,0.7829099297523499
209,binary_accuracy,val,9,2,0.7875288724899292
210,binary_accuracy,val,9,3,0.8914549946784973
211,binary_accuracy,val,9,4,0.8591223955154419
212,auc,val,9,1,0.8674775958061218
213,auc,val,9,2,0.9135937094688416
214,auc,val,9,3,0.9493384957313538
215,auc,val,9,4,0.9538945555686951
216,loss,train,10,1,0.6048923134803772
217,loss,train,10,2,0.3940694034099579
218,loss,train,10,3,0.42159146070480347
219,loss,train,10,4,0.2959054410457611
220,binary_accuracy,train,10,1,0.6633906364440918
221,binary_accuracy,train,10,2,0.837837815284729
222,binary_accuracy,train,10,3,0.834152340888977
223,binary_accuracy,train,10,4,0.8820638656616211
224,auc,train,10,1,0.7396384477615356
225,auc,train,10,2,0.905366063117981
226,auc,train,10,3,0.8945176005363464
227,auc,train,10,4,0.9471471309661865
228,loss,val,10,1,0.47062554955482483
229,loss,val,10,2,1.1856285333633423
230,loss,val,10,3,0.33336642384529114
231,loss,val,10,4,0.334154337644577
232,binary_accuracy,val,10,1,0.7990761995315552
233,binary_accuracy,val,10,2,0.6143187284469604
234,binary_accuracy,val,10,3,0.8660507798194885
235,binary_accuracy,val,10,4,0.861431896686554
236,auc,val,10,1,0.8906103372573853
237,auc,val,10,2,0.7629213929176331
238,auc,val,10,3,0.9377080202102661
239,auc,val,10,4,0.9370892643928528
