,metric,train/val,epoch,mean,median,min,max,std
0,auc,train,0,0.843771755695343,0.843771755695343,0.8404817581176758,0.8470617532730103,0.004652759194511635
1,auc,train,1,0.855196475982666,0.855196475982666,0.8518095016479492,0.8585834503173828,0.004789905039566085
2,auc,train,2,0.8519532680511475,0.8519532680511475,0.8456975817680359,0.858208954334259,0.008846876383527722
3,auc,val,0,0.5640753209590912,0.5640753209590912,0.4664400815963745,0.6617105603218079,0.13807707967229738
4,auc,val,1,0.6621825695037842,0.6621825695037842,0.5748607516288757,0.7495043873786926,0.12349169912976889
5,auc,val,2,0.7219626307487488,0.7219626307487488,0.6793637275695801,0.7645615339279175,0.060243946618198735
6,binary_accuracy,train,0,0.8208712339401245,0.8208712339401245,0.8175379037857056,0.8242045640945435,0.004714040712246475
7,binary_accuracy,train,1,0.8174242675304413,0.8174242675304413,0.8081439137458801,0.8267046213150024,0.01312440218574687
8,binary_accuracy,train,2,0.8280493021011353,0.8280493021011353,0.8267046213150024,0.8293939828872681,0.0019016658048115387
9,binary_accuracy,val,0,0.49484552443027496,0.49484552443027496,0.49129530787467957,0.49839574098587036,0.005020764402284507
10,binary_accuracy,val,1,0.49484552443027496,0.49484552443027496,0.49049317836761475,0.4991978704929352,0.00615514682995522
11,binary_accuracy,val,2,0.6807041168212891,0.6807041168212891,0.6316696405410767,0.7297385931015015,0.06934522137933821
12,loss,train,0,0.5231198370456696,0.5231198370456696,0.483940064907074,0.5622996091842651,0.05540856512908939
13,loss,train,1,0.48257529735565186,0.48257529735565186,0.4751814007759094,0.4899691939353943,0.010456548821855788
14,loss,train,2,0.5071907341480255,0.5071907341480255,0.4782140851020813,0.5361673831939697,0.04097917007289971
15,loss,val,0,0.6963523328304291,0.6963523328304291,0.6892315149307251,0.7034731507301331,0.010070357248950465
16,loss,val,1,0.6907731294631958,0.6907731294631958,0.6822265982627869,0.6993196606636047,0.012086620334863124
17,loss,val,2,0.6776557564735413,0.6776557564735413,0.6663442850112915,0.688967227935791,0.01599683635230983
