,metric,train/val,epoch,mean,median,min,max,std
0,auc,train,1,0.5058540304501852,0.48803210258483887,0.4380286931991577,0.5915012955665588,0.07827308447981214
1,auc,train,2,0.7178659041722616,0.7992349863052368,0.5185045003890991,0.8358582258224487,0.17362039743929458
2,auc,val,1,0.7037442326545715,0.7690274715423584,0.5330086350440979,0.8091965913772583,0.1492192104443386
3,auc,val,2,0.802663266658783,0.9159619808197021,0.5549242496490479,0.9371035695075989,0.21480853592158394
4,binary_accuracy,train,1,0.8435516556104025,0.8650137782096863,0.7785888314247131,0.8870523571968079,0.05732844961778123
5,binary_accuracy,train,2,0.8598191738128662,0.8870523571968079,0.8053528070449829,0.8870523571968079,0.04716925727282747
6,binary_accuracy,val,1,0.8601784308751425,0.8865979313850403,0.8073394298553467,0.8865979313850403,0.04575991719373496
7,binary_accuracy,val,2,0.8601784308751425,0.8865979313850403,0.8073394298553467,0.8865979313850403,0.04575991719373496
8,loss,train,1,0.49846166372299194,0.4428499639034271,0.39916786551475525,0.6533671617507935,0.13591841824911116
9,loss,train,2,0.3642282783985138,0.29776838421821594,0.27701032161712646,0.517906129360199,0.13349301741248165
10,loss,val,1,0.41175103187561035,0.3463359773159027,0.3320772349834442,0.5568398833274841,0.1258527276023201
11,loss,val,2,0.3430948158105214,0.25429460406303406,0.250426709651947,0.5245631337165833,0.15716807231284433
