,client_1,client_2,client_3,client_4,client_5,mean,sum
WG_AUC_FL_norm,0.015842894290913487,0.015858941988131554,0.07237980027644697,0.08711045630246035,0.06480116782756877,0.05119865213710423,0.25599326068552114
WG_AUC_FL_client_norm,0.015842894290913487,0.015858941988131554,0.07237980027644697,0.08711045630246035,0.06480116782756877,0.05119865213710423,0.25599326068552114
