,client_1,client_2,client_3,client_4,client_5,mean,sum
WG_AUC_FL_norm,0.02473913029927485,0.03829036346429263,0.032355176958143265,0.04388992849465444,0.031643556009019136,0.034183631045076865,0.17091815522538434
WG_AUC_FL_client_norm,0.02473913029927485,0.03829036346429263,0.032355176958143265,0.04388992849465444,0.031643556009019136,0.034183631045076865,0.17091815522538434
