,metric,train/val,epoch,mean,median,min,max,std
0,auc,train,1,0.6333956867456436,0.6455703675746918,0.556760311126709,0.6856817007064819,0.054491559593162875
1,auc,train,2,0.8380908071994781,0.8472641408443451,0.7893306016921997,0.8685043454170227,0.03498972422659497
2,auc,val,1,0.8265611827373505,0.821070522069931,0.7948173880577087,0.869286298751831,0.03306224285333516
3,auc,val,2,0.8758495897054672,0.8718351423740387,0.8529311418533325,0.906796932220459,0.02313241913658357
4,binary_accuracy,train,1,0.5966952294111252,0.6126070916652679,0.5275397896766663,0.6340269446372986,0.047262505074073986
5,binary_accuracy,train,2,0.7622398883104324,0.7735618054866791,0.7148102521896362,0.7870256900787354,0.03348123373134816
6,binary_accuracy,val,1,0.6854838728904724,0.6843318045139313,0.6267281174659729,0.7465437650680542,0.048968772765100206
7,binary_accuracy,val,2,0.7880184352397919,0.7880184352397919,0.764976978302002,0.8110598921775818,0.01918584890310284
8,loss,train,1,0.707234188914299,0.6973401606082916,0.6467324495315552,0.7875239849090576,0.061509293509848004
9,loss,train,2,0.5183106809854507,0.5002745389938354,0.48598068952560425,0.5867129564285278,0.04733041430234543
10,loss,val,1,0.5945619493722916,0.5894694030284882,0.5686134099960327,0.6306955814361572,0.029871716902359003
11,loss,val,2,0.49887149780988693,0.5066632777452469,0.4406634569168091,0.5414959788322449,0.04277409126730544
