,metric,train/val,run,epoch,value
0,loss,train,1,1,0.5405262112617493
1,loss,train,1,2,0.35643279552459717
2,binary_accuracy,train,1,1,0.7558139562606812
3,binary_accuracy,train,1,2,0.8580171465873718
4,auc,train,1,1,0.8249744176864624
5,auc,train,1,2,0.9254325032234192
6,loss,val,1,1,0.44490155577659607
7,loss,val,1,2,0.3699011504650116
8,binary_accuracy,val,1,1,0.7995391488075256
9,binary_accuracy,val,1,2,0.8271889686584473
10,auc,val,1,1,0.8918755054473877
11,auc,val,1,2,0.9207306504249573
12,loss,train,2,1,0.6218603253364563
13,loss,train,2,2,0.41643500328063965
14,binary_accuracy,train,2,1,0.6664626598358154
15,binary_accuracy,train,2,2,0.8243573904037476
16,auc,train,2,1,0.7468817234039307
17,auc,train,2,2,0.8967248797416687
18,loss,val,2,1,0.4808747470378876
19,loss,val,2,2,0.395229697227478
20,binary_accuracy,val,2,1,0.7626727819442749
21,binary_accuracy,val,2,2,0.8179723620414734
22,auc,val,2,1,0.8726741671562195
23,auc,val,2,2,0.9257539510726929
