,metric,train/val,epoch,mean,median,min,max,std
0,auc,train,1,0.7859280705451965,0.7859280705451965,0.7468817234039307,0.8249744176864624,0.05521987368830612
1,auc,train,2,0.911078691482544,0.911078691482544,0.8967248797416687,0.9254325032234192,0.020299355235695937
2,auc,val,1,0.8822748363018036,0.8822748363018036,0.8726741671562195,0.8918755054473877,0.013577396513541957
3,auc,val,2,0.9232423007488251,0.9232423007488251,0.9207306504249573,0.9257539510726929,0.003552009951952616
4,binary_accuracy,train,1,0.7111383080482483,0.7111383080482483,0.6664626598358154,0.7558139562606812,0.06318090760983187
5,binary_accuracy,train,2,0.8411872684955597,0.8411872684955597,0.8243573904037476,0.8580171465873718,0.023801041850526544
6,binary_accuracy,val,1,0.7811059653759003,0.7811059653759003,0.7626727819442749,0.7995391488075256,0.026068458006715624
7,binary_accuracy,val,2,0.8225806653499603,0.8225806653499603,0.8179723620414734,0.8271889686584473,0.006517125038391033
8,loss,train,1,0.5811932682991028,0.5811932682991028,0.5405262112617493,0.6218603253364563,0.05751190360402556
9,loss,train,2,0.3864338994026184,0.3864338994026184,0.35643279552459717,0.41643500328063965,0.042427967990461696
10,loss,val,1,0.4628881514072418,0.4628881514072418,0.44490155577659607,0.4808747470378876,0.025436887481779875
11,loss,val,2,0.3825654238462448,0.3825654238462448,0.3699011504650116,0.395229697227478,0.017909987173340587
