,metric,train/val,epoch,mean,median,min,max,std
0,binary_accuracy,train,1,0.8388060927391052,0.8539944887161255,0.8029196858406067,0.8595041036605835,0.03120039445700168
1,binary_accuracy,train,2,0.8598191738128662,0.8870523571968079,0.8053528070449829,0.8870523571968079,0.04716925727282747
2,binary_accuracy,val,1,0.8601784308751425,0.8865979313850403,0.8073394298553467,0.8865979313850403,0.04575991719373496
3,binary_accuracy,val,2,0.8601784308751425,0.8865979313850403,0.8073394298553467,0.8865979313850403,0.04575991719373496
4,loss,train,1,0.4551161229610443,0.4126830995082855,0.3790168762207031,0.5736483931541443,0.10402296840342465
5,loss,train,2,0.3815275728702545,0.3382228910923004,0.3173985779285431,0.48896124958992004,0.09362109364248401
6,loss,val,1,0.4194125235080719,0.4088785946369171,0.3585578203201294,0.4908011555671692,0.06674801624327235
7,loss,val,2,0.4105737606684367,0.39934617280960083,0.3638201057910919,0.4685550034046173,0.05326249845223956
