,metric,train/val,run,epoch,value
0,loss,train,1,1,0.7284630537033081
1,loss,train,1,2,0.6597254276275635
2,binary_accuracy,train,1,1,0.538759708404541
3,binary_accuracy,train,1,2,0.6253229975700378
4,loss,val,1,1,0.6886023879051208
5,loss,val,1,2,0.6068148612976074
6,binary_accuracy,val,1,1,0.5
7,binary_accuracy,val,1,2,0.7572815418243408
8,loss,train,2,1,0.6625099182128906
9,loss,train,2,2,0.5603510141372681
10,binary_accuracy,train,2,1,0.6227390170097351
11,binary_accuracy,train,2,2,0.7364341020584106
12,loss,val,2,1,0.562179446220398
13,loss,val,2,2,0.5769513249397278
14,binary_accuracy,val,2,1,0.7669903039932251
15,binary_accuracy,val,2,2,0.8058252334594727
