,metric,train/val,run,epoch,value
0,loss,train,1,1,0.6460244655609131
1,loss,train,1,2,0.4600509703159332
2,loss,train,1,3,0.3847382664680481
3,loss,train,1,4,0.34919029474258423
4,loss,train,1,5,0.3497702479362488
5,binary_accuracy,train,1,1,0.7810218930244446
6,binary_accuracy,train,1,2,0.8175182342529297
7,binary_accuracy,train,1,3,0.841849148273468
8,binary_accuracy,train,1,4,0.8491483926773071
9,binary_accuracy,train,1,5,0.8467153310775757
10,auc,train,1,1,0.49920693039894104
11,auc,train,1,2,0.6788708567619324
12,auc,train,1,3,0.8160121440887451
13,auc,train,1,4,0.8613858819007874
14,auc,train,1,5,0.8544183969497681
15,loss,val,1,1,0.5159670114517212
16,loss,val,1,2,0.4183803200721741
17,loss,val,1,3,0.3876144289970398
18,loss,val,1,4,0.42762547731399536
19,loss,val,1,5,0.35190388560295105
20,binary_accuracy,val,1,1,0.8073394298553467
21,binary_accuracy,val,1,2,0.7981651425361633
22,binary_accuracy,val,1,3,0.7981651425361633
23,binary_accuracy,val,1,4,0.8073394298553467
24,binary_accuracy,val,1,5,0.8623853325843811
25,auc,val,1,1,0.7348484396934509
26,auc,val,1,2,0.7735388875007629
27,auc,val,1,3,0.8354978561401367
28,auc,val,1,4,0.7491883635520935
29,auc,val,1,5,0.9131494164466858
30,loss,train,2,1,0.6004696488380432
31,loss,train,2,2,0.469868928194046
32,loss,train,2,3,0.3954744040966034
33,loss,train,2,4,0.31675854325294495
34,loss,train,2,5,0.28264549374580383
35,binary_accuracy,train,2,1,0.7518247961997986
36,binary_accuracy,train,2,2,0.8029196858406067
37,binary_accuracy,train,2,3,0.8394160866737366
38,binary_accuracy,train,2,4,0.8759124279022217
39,binary_accuracy,train,2,5,0.8905109763145447
40,auc,train,2,1,0.48750001192092896
41,auc,train,2,2,0.6819674968719482
42,auc,train,2,3,0.7901434898376465
43,auc,train,2,4,0.881646454334259
44,auc,train,2,5,0.9020392298698425
45,loss,val,2,1,0.5065760612487793
46,loss,val,2,2,0.4359833002090454
47,loss,val,2,3,0.39758485555648804
48,loss,val,2,4,0.29298877716064453
49,loss,val,2,5,0.3394225835800171
50,binary_accuracy,val,2,1,0.8073394298553467
51,binary_accuracy,val,2,2,0.8073394298553467
52,binary_accuracy,val,2,3,0.8256880640983582
53,binary_accuracy,val,2,4,0.853210985660553
54,binary_accuracy,val,2,5,0.853210985660553
55,auc,val,2,1,0.6022727489471436
56,auc,val,2,2,0.7359307408332825
57,auc,val,2,3,0.899350643157959
58,auc,val,2,4,0.9193722605705261
59,auc,val,2,5,0.8706710934638977
