,metric,train/val,epoch,mean,median,min,max,std
0,auc,train,1,0.532724598646164,0.5325202941894531,0.426516592502594,0.6613451838493347,0.05487341311587099
1,auc,train,2,0.640719199180603,0.6344032883644104,0.42542213201522827,0.8536207675933838,0.12348484168963933
2,auc,train,3,0.723700070977211,0.7780599594116211,0.39806127548217773,0.9024835824966431,0.13825302547296411
3,auc,train,4,0.7853176015615463,0.8300714194774628,0.4510631859302521,0.9254611730575562,0.13180482195535875
4,auc,val,1,0.5851792269945144,0.6320125758647919,0.27272728085517883,0.8863636255264282,0.1839175038507788
5,auc,val,2,0.6791116386651993,0.7518498599529266,0.26818183064460754,0.9363636374473572,0.2004884905172361
6,auc,val,3,0.7053077036142349,0.7771141827106476,0.2545454502105713,0.9013609886169434,0.20287471487579656
7,auc,val,4,0.7310092443227768,0.804734855890274,0.2659090757369995,0.9091570377349854,0.20380628947786547
8,binary_accuracy,train,1,0.6562225776910782,0.5912706553936005,0.4124999940395355,0.8898071646690369,0.1528777748957962
9,binary_accuracy,train,2,0.7163525623083115,0.70597243309021,0.4625000059604645,0.8870523571968079,0.13108007831215004
10,binary_accuracy,train,3,0.7492060053348542,0.7909647822380066,0.44999998807907104,0.8953167796134949,0.12259929385616297
11,binary_accuracy,train,4,0.7768176376819611,0.8192955553531647,0.5,0.9035812616348267,0.10645491290892872
12,binary_accuracy,val,1,0.687419884800911,0.6875,0.34375,0.8865979313850403,0.15639635154445033
13,binary_accuracy,val,2,0.7300658375024796,0.7602627277374268,0.4761904776096344,0.8865979313850403,0.13182157537953082
14,binary_accuracy,val,3,0.7466523039340973,0.7729885280132294,0.4761904776096344,0.9278350472450256,0.11150887967347456
15,binary_accuracy,val,4,0.7648232686519623,0.8017241358757019,0.523809552192688,0.907216489315033,0.11374678475477575
16,loss,train,1,0.7074487018585205,0.7178524434566498,0.37960273027420044,1.1919373273849487,0.20292916484088208
17,loss,train,2,0.5560931587219238,0.6082923710346222,0.26671627163887024,0.7517213225364685,0.14565333882368833
18,loss,train,3,0.5072918465733528,0.5009608119726181,0.24502845108509064,0.7209935188293457,0.14800609362969397
19,loss,train,4,0.46333267122507094,0.4257078021764755,0.22168438136577606,0.673625111579895,0.15374798348557198
20,loss,val,1,0.6035847955942154,0.6589863300323486,0.3429279923439026,0.854246199131012,0.1334671594255923
21,loss,val,2,0.5573559975624085,0.5570850074291229,0.3258650302886963,1.002397060394287,0.13819013386788218
22,loss,val,3,0.530417714715004,0.5124813318252563,0.33314087986946106,0.6820821166038513,0.11814443031177468
23,loss,val,4,0.532286337018013,0.5025820136070251,0.3122715353965759,0.9978204369544983,0.1435142718619427
