,metric,train/val,epoch,mean,median,min,max,std
0,auc,train,0,0.832328587770462,0.832328587770462,0.8250447511672974,0.8396124243736267,0.010300900510305055
1,auc,train,1,0.8411738276481628,0.8411738276481628,0.8372084498405457,0.84513920545578,0.005607891075465516
2,auc,train,2,0.8487635850906372,0.8487635850906372,0.8359312415122986,0.8615959286689758,0.018147674325517775
3,auc,val,0,0.5856225788593292,0.5856225788593292,0.5675445795059204,0.603700578212738,0.025566151866162786
4,auc,val,1,0.6962852776050568,0.6962852776050568,0.6672330498695374,0.7253375053405762,0.04108605448072334
5,auc,val,2,0.7441234588623047,0.7441234588623047,0.7382233142852783,0.750023603439331,0.008344064480792756
6,binary_accuracy,train,0,0.8173105716705322,0.8173105716705322,0.8156439065933228,0.8189772367477417,0.0023570203561232377
7,binary_accuracy,train,1,0.8279355764389038,0.8279355764389038,0.8271211385726929,0.8287500143051147,0.001151789076105712
8,binary_accuracy,train,2,0.8333522081375122,0.8333522081375122,0.827727198600769,0.8389772176742554,0.007954964775340183
9,binary_accuracy,val,0,0.5010695159435272,0.5010695159435272,0.5008020997047424,0.501336932182312,0.00037818367168825215
10,binary_accuracy,val,1,0.508734405040741,0.508734405040741,0.5016042590141296,0.5158645510673523,0.010083549212534374
11,binary_accuracy,val,2,0.5541741102933884,0.5541741102933884,0.4991978704929352,0.6091503500938416,0.07774814393407643
12,loss,train,0,0.49231061339378357,0.49231061339378357,0.4786587357521057,0.5059624910354614,0.019306670512718848
13,loss,train,1,0.4880218952894211,0.4880218952894211,0.48250705003738403,0.49353674054145813,0.0077991689498196634
14,loss,train,2,0.46817974746227264,0.46817974746227264,0.4580289423465729,0.4783305525779724,0.014355406263628806
15,loss,val,0,0.6933761537075043,0.6933761537075043,0.6918670535087585,0.69488525390625,0.002134189968046141
16,loss,val,1,0.6872284710407257,0.6872284710407257,0.6805846691131592,0.6938722729682922,0.009395754791685095
17,loss,val,2,0.6707373559474945,0.6707373559474945,0.6565243601799011,0.6849503517150879,0.020100211376481963
