,metric,train/val,epoch,mean,median,min,max,std
0,auc,train,0,0.8820264,0.8832929,0.8628647,0.9013038,0.012397081778281777
1,auc,train,1,0.9518119,0.95317996,0.9437289,0.96219504,0.00643748373371146
2,auc,train,2,0.97474205,0.9756366,0.9689416,0.9810464,0.004045846374161529
3,auc,train,3,0.9828973,0.98325306,0.9804612,0.986068,0.0019329646471643164
4,auc,train,4,0.98592097,0.9860387,0.9836238,0.9884141,0.0015122851096798855
5,auc,val,0,0.902251,0.9075291,0.7847868,0.9492213,0.048151838313988525
6,auc,val,1,0.9640965,0.96462744,0.95368004,0.97285455,0.007088613464608561
7,auc,val,2,0.9792685,0.9803417,0.97191685,0.98583186,0.004906474067603043
8,auc,val,3,0.9861482,0.9873603,0.9776544,0.98937625,0.003699868055189325
9,auc,val,4,0.9877015,0.9875961,0.9837145,0.99172455,0.0025248046998607616
10,binary_accuracy,train,0,0.80062157,0.7992968,0.77971727,0.82582104,0.015150367312854714
11,binary_accuracy,train,1,0.89076245,0.89120364,0.87889093,0.90852565,0.010341068818952696
12,binary_accuracy,train,2,0.9270635,0.9292409,0.9168681,0.9384282,0.007121621024785143
13,binary_accuracy,train,3,0.9426268,0.9428957,0.9369122,0.94828063,0.003966555366392822
14,binary_accuracy,train,4,0.94912606,0.94919467,0.94392395,0.9540791,0.003369187736264181
15,binary_accuracy,val,0,0.77074647,0.7756865,0.5903714,0.8845755,0.08482717529491463
16,binary_accuracy,val,1,0.90006727,0.8991672,0.8777881,0.9222053,0.015113478421298428
17,binary_accuracy,val,2,0.92061514,0.9229229,0.89520663,0.9433991,0.013619263724678943
18,binary_accuracy,val,3,0.94058233,0.941628,0.92213196,0.95082533,0.008516783323681188
19,binary_accuracy,val,4,0.94352734,0.94462574,0.9314082,0.9564481,0.00867860732334879
20,loss,train,0,0.4397066,0.43581963,0.40702817,0.4723241,0.02106414727631377
21,loss,train,1,0.28337067,0.27992588,0.2511529,0.30786997,0.019068389675789225
22,loss,train,2,0.20152396,0.19793892,0.17415966,0.22659837,0.017072341922013456
23,loss,train,3,0.16293666,0.1607167,0.14764161,0.1774418,0.00999884134124182
24,loss,train,4,0.14619571,0.1452346,0.13296562,0.15953572,0.008897877499084359
25,loss,val,0,0.6034878,0.6075532,0.5573269,0.67728114,0.03823799502983646
26,loss,val,1,0.26837707,0.2636097,0.22619021,0.32822144,0.03498314893794658
27,loss,val,2,0.21050254,0.2160975,0.16006513,0.26075113,0.029807544143091353
28,loss,val,3,0.16097845,0.15569638,0.13305166,0.21745704,0.024642237329884922
29,loss,val,4,0.15775229,0.16419037,0.11980216,0.19717816,0.024637873932379258
