,metric,train/val,run,epoch,value
222,binary_accuracy,train,8,2,0.9280029
223,auc,train,8,2,0.9750775
224,loss,train,8,2,0.20021681
225,binary_accuracy,val,8,2,0.92605144
226,auc,val,8,2,0.98051304
227,loss,val,8,2,0.1950316
228,binary_accuracy,train,8,3,0.94247365
229,auc,train,8,3,0.9833615
230,loss,train,8,3,0.16101533
231,binary_accuracy,val,8,3,0.93525213
232,auc,val,8,3,0.9851776
233,loss,val,8,3,0.17521505
234,binary_accuracy,train,8,4,0.9482507
235,auc,train,8,4,0.9858433
236,loss,train,8,4,0.14647421
237,binary_accuracy,val,8,4,0.9482966
238,auc,val,8,4,0.9877822
239,loss,val,8,4,0.140794
240,binary_accuracy,train,9,0,0.79277235
241,auc,train,9,0,0.8749418
242,loss,train,9,0,0.4515375
243,binary_accuracy,val,9,0,0.7846798
244,auc,val,9,0,0.90354705
245,loss,val,9,0,0.63312185
246,binary_accuracy,train,9,1,0.87942165
247,auc,train,9,1,0.9437451
248,loss,train,9,1,0.30610594
249,binary_accuracy,val,9,1,0.8963003
250,auc,val,9,1,0.95639414
251,loss,val,9,1,0.2744889
252,binary_accuracy,train,9,2,0.9197818
253,auc,train,9,2,0.9709598
254,loss,train,9,2,0.21690466
255,binary_accuracy,val,9,2,0.92601156
256,auc,val,9,2,0.9793905
257,loss,val,9,2,0.21023482
258,binary_accuracy,train,9,3,0.9397613
259,auc,train,9,3,0.98117983
260,loss,train,9,3,0.17033654
261,binary_accuracy,val,9,3,0.93944204
262,auc,val,9,3,0.9871143
263,loss,val,9,3,0.1605473
264,binary_accuracy,train,9,4,0.9501387
265,auc,train,9,4,0.98623407
266,loss,train,9,4,0.14343841
267,binary_accuracy,val,9,4,0.9398923
268,auc,val,9,4,0.98925555
269,loss,val,9,4,0.16067234
270,binary_accuracy,train,10,0,0.82582104
271,auc,train,10,0,0.9013038
272,loss,train,10,0,0.40702817
273,binary_accuracy,val,10,0,0.8363788
274,auc,val,10,0,0.92950547
275,loss,val,10,0,0.5581512
276,binary_accuracy,train,10,1,0.8955322
277,auc,train,10,1,0.9549419
278,loss,train,10,1,0.27308026
279,binary_accuracy,val,10,1,0.8783848
280,auc,val,10,1,0.96526897
281,loss,val,10,1,0.3240439
282,binary_accuracy,train,10,2,0.9304789
283,auc,train,10,2,0.9761957
284,loss,train,10,2,0.19566101
285,binary_accuracy,val,10,2,0.9235273
286,auc,val,10,2,0.98017037
287,loss,val,10,2,0.22196017
288,binary_accuracy,train,10,3,0.9433178
289,auc,train,10,3,0.98314464
290,loss,train,10,3,0.15994509
291,binary_accuracy,val,10,3,0.9472851
292,auc,val,10,3,0.9876063
293,loss,val,10,3,0.15630873
294,binary_accuracy,train,10,4,0.9506977
295,auc,train,10,4,0.98630786
296,loss,train,10,4,0.14399499
297,binary_accuracy,val,10,4,0.9435499
298,auc,val,10,4,0.9857524
299,loss,val,10,4,0.16984841
