,metric,train/val,epoch,mean,median,min,max,std
0,auc,train,1,0.9353546380996705,0.935529351234436,0.9195191264152527,0.9543585777282715,0.010509779635036753
1,auc,train,2,0.9843345046043396,0.9846400022506714,0.9799991846084595,0.9879312515258789,0.002208634994223433
2,auc,train,3,0.9924143731594086,0.9924693703651428,0.9891689419746399,0.9944940209388733,0.0015435163112646711
3,auc,train,4,0.9959361612796783,0.9961098730564117,0.9932648539543152,0.9972171783447266,0.0010864384201489012
4,auc,val,1,0.9801441252231597,0.9805951714515686,0.9728830456733704,0.9858503937721252,0.003965195382265432
5,auc,val,2,0.9882134258747101,0.9883621633052826,0.9816683530807495,0.9919683933258057,0.0027973595864509747
6,auc,val,3,0.991793555021286,0.9922487437725067,0.9886038303375244,0.9935328960418701,0.0014872976889749505
7,auc,val,4,0.9924062490463257,0.9924381375312805,0.9893722534179688,0.9943870902061462,0.0017010254062956643
8,binary_accuracy,train,1,0.8585827827453614,0.859285295009613,0.8339645862579346,0.8884544968605042,0.01708270277145727
9,binary_accuracy,train,2,0.9435797214508057,0.9443799555301666,0.9310934543609619,0.9518020749092102,0.005512339292198529
10,binary_accuracy,train,3,0.9617715299129486,0.9627061486244202,0.9516798853874207,0.9675626158714294,0.0047803535051953675
11,binary_accuracy,train,4,0.9732864975929261,0.9734880924224854,0.9659132361412048,0.9802076816558838,0.003829122127050646
12,binary_accuracy,val,1,0.9324999988079071,0.9347476959228516,0.8983945250511169,0.9490825533866882,0.015915380564230915
13,binary_accuracy,val,2,0.9481422007083893,0.9487385153770447,0.9217889904975891,0.9621559381484985,0.012547758813930863
14,binary_accuracy,val,3,0.9602752208709717,0.9626146554946899,0.9461008906364441,0.9681192636489868,0.007689327166192309
15,binary_accuracy,val,4,0.9648165166378021,0.9667431116104126,0.9520642161369324,0.9720183610916138,0.006860486114410532
16,loss,train,1,0.32716405391693115,0.3283791244029999,0.27741652727127075,0.36300715804100037,0.025812050954478836
17,loss,train,2,0.15550559312105178,0.1532333865761757,0.13577911257743835,0.17961592972278595,0.012169002309799911
18,loss,train,3,0.10493656024336814,0.10368295758962631,0.08996303379535675,0.12910455465316772,0.011468457674542944
19,loss,train,4,0.0748471312224865,0.0743173100054264,0.059434227645397186,0.09749756753444672,0.010396010833547303
20,loss,val,1,0.18969005793333055,0.18146195262670517,0.1503640115261078,0.25388550758361816,0.03261959309502771
21,loss,val,2,0.1442157618701458,0.14013328403234482,0.11070322245359421,0.19342902302742004,0.027803414782758593
22,loss,val,3,0.11626304760575294,0.10908476263284683,0.09549534320831299,0.16749538481235504,0.0212313299185753
23,loss,val,4,0.10900508388876914,0.09937532618641853,0.08491793274879456,0.15036937594413757,0.02373736487621725
