,metric,train/val,epoch,mean,median,min,max,std
0,auc,train,1,0.7229415287776869,0.721688985824585,0.5067341327667236,0.9113468527793884,0.1130417905814138
1,auc,train,2,0.8815371454978476,0.8807266354560852,0.7481483221054077,0.9747586846351624,0.0598237296131125
2,auc,train,3,0.927505373954773,0.9308319687843323,0.8319606184959412,0.9860441088676453,0.03816327495139838
3,auc,train,4,0.9535577139075921,0.9531130790710449,0.892572283744812,0.9918010830879211,0.025745795377807888
4,auc,val,1,0.8877275160380772,0.9026515483856201,0.6686894297599792,0.9762723445892334,0.06936533818003401
5,auc,val,2,0.9311646429859862,0.9358057379722595,0.8163192272186279,0.9857898950576782,0.03489343623036793
6,auc,val,3,0.9480403722548971,0.9490857124328613,0.8561551570892334,0.9901509881019592,0.027105586029263544
7,auc,val,4,0.9548746858324323,0.9500570893287659,0.9117858409881592,0.9916670322418213,0.022926748217816734
8,binary_accuracy,train,1,0.7572577936308724,0.8041221499443054,0.5116279125213623,0.8885228037834167,0.1110911400779847
9,binary_accuracy,train,2,0.8493316088403974,0.8815693855285645,0.7123622894287109,0.9270228743553162,0.06253338598415807
10,binary_accuracy,train,3,0.8889945502183876,0.9057883024215698,0.7769667506217957,0.947786271572113,0.048715667951353715
11,binary_accuracy,train,4,0.914548650079844,0.9297089576721191,0.8223844170570374,0.9626578688621521,0.037216331841762346
12,binary_accuracy,val,1,0.8304378061878438,0.8601271510124207,0.6585366129875183,0.9077892303466797,0.07050455229582726
13,binary_accuracy,val,2,0.870228244333851,0.8855586051940918,0.6774193644523621,0.9461626410484314,0.05704438219333386
14,binary_accuracy,val,3,0.8942669690871725,0.9123711585998535,0.7225610017776489,0.9547536969184875,0.04864669750519999
15,binary_accuracy,val,4,0.9125473961538199,0.9209809303283691,0.8353658318519592,0.9604811072349548,0.034500962602217126
16,loss,train,1,0.4993427237685846,0.44414031505584717,0.3070877194404602,0.7620247006416321,0.13865005503539937
17,loss,train,2,0.3527325276209384,0.285671204328537,0.2008695900440216,0.592833399772644,0.11819639933697744
18,loss,train,3,0.2766446306997416,0.2386254072189331,0.14516077935695648,0.4727869927883148,0.09960985024273708
19,loss,train,4,0.2199302399340941,0.18190403282642365,0.11090819537639618,0.38643789291381836,0.08391833385348212
20,loss,val,1,0.38984292015737415,0.31943386793136597,0.21543510258197784,0.6555184125900269,0.13323060873193665
21,loss,val,2,0.3124546414735366,0.2730248272418976,0.16691648960113525,0.6724094748497009,0.1123131224718205
22,loss,val,3,0.2633008710583862,0.22177864611148834,0.12329106032848358,0.48249608278274536,0.10350668329428353
23,loss,val,4,0.23616773969664864,0.20597223937511444,0.11133723706007004,0.4049604833126068,0.09136583925448963
