,metric,train/val,run,epoch,value
0,loss,train,1,1,0.3070877194404602
1,loss,train,1,2,0.21887889504432678
2,loss,train,1,3,0.17481687664985657
3,loss,train,1,4,0.11262201517820358
4,binary_accuracy,train,1,1,0.8811092972755432
5,binary_accuracy,train,1,2,0.9121361970901489
6,binary_accuracy,train,1,3,0.9428884983062744
7,binary_accuracy,train,1,4,0.9626578688621521
8,auc,train,1,1,0.7861667275428772
9,auc,train,1,2,0.9174097180366516
10,auc,train,1,3,0.9464636445045471
11,auc,train,1,4,0.9746137857437134
12,loss,val,1,1,0.21543510258197784
13,loss,val,1,2,0.2004188597202301
14,loss,val,1,3,0.12329106032848358
15,loss,val,1,4,0.11637209355831146
16,binary_accuracy,val,1,1,0.8876288533210754
17,binary_accuracy,val,1,2,0.9226804375648499
18,binary_accuracy,val,1,3,0.9525772929191589
19,binary_accuracy,val,1,4,0.9515463709831238
20,auc,val,1,1,0.9210253953933716
21,auc,val,1,2,0.9564164876937866
22,auc,val,1,3,0.9776214957237244
23,auc,val,1,4,0.9755549430847168
24,loss,train,1,1,0.44414031505584717
25,loss,train,1,2,0.2836230993270874
26,loss,train,1,3,0.23538385331630707
27,loss,train,1,4,0.17423273622989655
28,binary_accuracy,train,1,1,0.817389190196991
29,binary_accuracy,train,1,2,0.8815693855285645
30,binary_accuracy,train,1,3,0.9067570567131042
31,binary_accuracy,train,1,4,0.9346088767051697
32,auc,train,1,1,0.721688985824585
33,auc,train,1,2,0.9114614129066467
34,auc,train,1,3,0.9399740099906921
35,auc,train,1,4,0.9661659002304077
36,loss,val,1,1,0.3201828598976135
37,loss,val,1,2,0.24230998754501343
38,loss,val,1,3,0.20489200949668884
39,loss,val,1,4,0.1782156527042389
40,binary_accuracy,val,1,1,0.8601271510124207
41,binary_accuracy,val,1,2,0.9109899997711182
42,binary_accuracy,val,1,3,0.9218891859054565
43,binary_accuracy,val,1,4,0.9264305233955383
44,auc,val,1,1,0.8985406160354614
45,auc,val,1,2,0.9412751793861389
46,auc,val,1,3,0.9587510824203491
47,auc,val,1,4,0.9667752385139465
48,loss,train,1,1,0.6801846623420715
