,metric,train/val,epoch,mean,median,min,max,std
0,auc,train,1,0.7265226423740387,0.7239512801170349,0.5067341327667236,0.9113468527793884,0.11471216381264238
1,auc,train,2,0.8833489978313446,0.8810958862304688,0.7481483221054077,0.9747586846351624,0.06058036587427173
2,auc,train,3,0.9286621022224426,0.9316929578781128,0.8319606184959412,0.9860441088676453,0.03864729479129389
3,auc,train,4,0.9542738103866577,0.9538164436817169,0.892572283744812,0.9918010830879211,0.025979958025953327
4,auc,val,1,0.889211927652359,0.9032179415225983,0.6686894297599792,0.9762723445892334,0.06945163160090585
5,auc,val,2,0.9322479891777039,0.9367643892765045,0.8163192272186279,0.9857898950576782,0.03537493240591496
6,auc,val,3,0.9489110910892486,0.9491845667362213,0.8561551570892334,0.9915763139724731,0.027525010804024717
7,auc,val,4,0.9555640053749085,0.9508987069129944,0.9117858409881592,0.9916670322418213,0.023209192026659994
8,binary_accuracy,train,1,0.758488210439682,0.8096658289432526,0.5116279125213623,0.8885228037834167,0.11029540158379508
9,binary_accuracy,train,2,0.8508671140670776,0.8822959661483765,0.7123622894287109,0.9270228743553162,0.06283715937940182
10,binary_accuracy,train,3,0.8901673305034637,0.906272679567337,0.7769667506217957,0.947786271572113,0.0489239613891281
11,binary_accuracy,train,4,0.9153569138050079,0.9305846691131592,0.8223844170570374,0.9626578688621521,0.03727537300142299
12,binary_accuracy,val,1,0.8317328298091888,0.8623978197574615,0.6585366129875183,0.9077892303466797,0.07037968051981558
13,binary_accuracy,val,2,0.8717354774475098,0.886078268289566,0.6774193644523621,0.9461626410484314,0.05745641568688935
14,binary_accuracy,val,3,0.8956027066707611,0.9125888347625732,0.7225610017776489,0.9610538482666016,0.04906541531834317
15,binary_accuracy,val,4,0.9134487962722778,0.9215443134307861,0.8353658318519592,0.9604811072349548,0.034736873165425675
16,loss,train,1,0.4975501453876495,0.44172319769859314,0.3070877194404602,0.7620247006416321,0.1378121235751423
17,loss,train,2,0.34990264624357226,0.2846471518278122,0.2008695900440216,0.592833399772644,0.11868315074551682
18,loss,train,3,0.2741409322619438,0.2370046302676201,0.14516077935695648,0.4727869927883148,0.10016513998204088
19,loss,train,4,0.21807375863194467,0.1810425966978073,0.11090819537639618,0.38643789291381836,0.08408860065498333
20,loss,val,1,0.38722479045391084,0.3194086402654648,0.21543510258197784,0.6555184125900269,0.13315732161245528
21,loss,val,2,0.30914500176906584,0.2724144905805588,0.14697265625,0.6724094748497009,0.11359793048332473
22,loss,val,3,0.2601905518770218,0.22060918807983398,0.10778491199016571,0.48249608278274536,0.10477925451024378
23,loss,val,4,0.2338635490834713,0.20403854548931122,0.11133723706007004,0.4049604833126068,0.09188481778214608
