,metric,train/val,epoch,mean,median,min,max,std
0,auc,train,0,0.68521535,0.6802833,0.6692845,0.710636,0.015128534655180246
1,auc,train,1,0.6949888,0.6996373,0.65504396,0.72070855,0.022877273523435236
2,auc,train,2,0.72091115,0.72023576,0.684953,0.7478967,0.02084070829087906
3,auc,val,0,0.53936845,0.5839307,0.43646628,0.6182842,0.07282072544580812
4,auc,val,1,0.66376144,0.65566945,0.56269103,0.7782117,0.07119406078766441
5,auc,val,2,0.6979278,0.7230693,0.5468735,0.75794715,0.06356684661376831
6,binary_accuracy,train,0,0.64201754,0.6473684,0.6105263,0.6675439,0.019215884279356388
7,binary_accuracy,train,1,0.6307018,0.6333333,0.5929825,0.6552631,0.016179920953621443
8,binary_accuracy,train,2,0.6231579,0.6359649,0.55263156,0.6526316,0.03105258330581397
9,binary_accuracy,val,0,0.50561434,0.5046917,0.4938955,0.54583246,0.015509954952235313
10,binary_accuracy,val,1,0.5089807,0.4951182,0.49060735,0.5601675,0.027167872199845865
11,binary_accuracy,val,2,0.593543,0.59329796,0.49085703,0.7235937,0.08558599465864927
12,loss,train,0,0.8876919,0.89803433,0.73472416,1.1929188,0.13849416513870577
13,loss,train,1,0.64184093,0.64829004,0.6061034,0.66120255,0.01735272749654096
14,loss,train,2,0.6358061,0.63029486,0.6088642,0.663315,0.01746196669055442
15,loss,val,0,0.69384855,0.692391,0.69050705,0.70233816,0.0034430536963614006
16,loss,val,1,0.68841434,0.69115233,0.67919827,0.69222057,0.004594292118479014
17,loss,val,2,0.6877789,0.68819296,0.68331355,0.6928305,0.003023650201683882
