,metric,train/val,run,epoch,value
0,loss,train,1,1,0.6228088736534119
1,loss,train,1,2,0.40200063586235046
2,binary_accuracy,train,1,1,0.6425948739051819
3,binary_accuracy,train,1,2,0.8476132154464722
4,loss,val,1,1,0.5511780381202698
5,loss,val,1,2,0.36843758821487427
6,binary_accuracy,val,1,1,0.7027649879455566
7,binary_accuracy,val,1,2,0.8317972421646118
8,loss,train,2,1,0.6056452989578247
9,loss,train,2,2,0.4118863046169281
10,binary_accuracy,train,2,1,0.6903305053710938
11,binary_accuracy,train,2,2,0.8243573904037476
12,loss,val,2,1,0.4635791778564453
13,loss,val,2,2,0.3888773024082184
14,binary_accuracy,val,2,1,0.7880184054374695
15,binary_accuracy,val,2,2,0.8525345325469971
