,metric,train/val,epoch,mean,median,min,max,std
0,auc,train,1,0.94222172498703,0.9450922906398773,0.9216322302818298,0.9505891799926758,0.008557389754962352
1,auc,train,2,0.9854837477207183,0.9858278632164001,0.9801957011222839,0.9877160787582397,0.002151619069740913
2,auc,train,3,0.9929123282432556,0.9931143820285797,0.9903448820114136,0.9944102168083191,0.0012479703651164047
3,auc,train,4,0.9959822237491608,0.9960899651050568,0.9943658113479614,0.9972398281097412,0.0010474917384093489
4,auc,val,1,0.980722975730896,0.9822250008583069,0.9726916551589966,0.9884782433509827,0.005753957828277245
5,auc,val,2,0.9902033090591431,0.9915353953838348,0.9815536737442017,0.9938532710075378,0.003893170216090875
6,auc,val,3,0.99312903881073,0.9934958517551422,0.9852413535118103,0.9956159591674805,0.0029585709176700547
7,auc,val,4,0.9941755354404449,0.9941810369491577,0.9925016164779663,0.9957488775253296,0.0010240879832232712
8,binary_accuracy,train,1,0.8693787813186645,0.8724879324436188,0.8439924120903015,0.8808258771896362,0.011197895851419977
9,binary_accuracy,train,2,0.9469305515289307,0.9474986493587494,0.9369617104530334,0.952538013458252,0.004639383739403256
10,binary_accuracy,train,3,0.9641377985477447,0.9649074375629425,0.9554089307785034,0.9700079560279846,0.004205517527671628
11,binary_accuracy,train,4,0.9741127610206604,0.9754749238491058,0.9690917134284973,0.9780709743499756,0.0034348029234221003
12,binary_accuracy,val,1,0.9295506656169892,0.9356946349143982,0.8920220136642456,0.9500229358673096,0.019722251290493882
13,binary_accuracy,val,2,0.9526822626590729,0.9593076407909393,0.9064649343490601,0.9653828740119934,0.01728665557538982
14,binary_accuracy,val,3,0.9542182445526123,0.9638926982879639,0.9002751111984253,0.9729481935501099,0.023748786969030104
15,binary_accuracy,val,4,0.9653828501701355,0.9661852419376373,0.9520862102508545,0.9722604155540466,0.005754188891562337
16,loss,train,1,0.31080329418182373,0.3034185767173767,0.29190483689308167,0.3650192320346832,0.022125912423998802
17,loss,train,2,0.1489460811018944,0.1488122195005417,0.13636445999145508,0.1756260097026825,0.011317467406311526
18,loss,train,3,0.10079550445079803,0.10016601160168648,0.08829516917467117,0.121113121509552,0.010168046322832249
19,loss,train,4,0.0729710090905428,0.07070299237966537,0.06245982274413109,0.08797641098499298,0.009552420029416392
20,loss,val,1,0.18654708713293075,0.1756087765097618,0.1377936452627182,0.26187190413475037,0.04274312935343809
21,loss,val,2,0.13262656778097154,0.11596966162323952,0.09923115372657776,0.2772476375102997,0.05311724650660299
22,loss,val,3,0.12048833146691322,0.10046130418777466,0.07963533699512482,0.2450927495956421,0.052199697115278956
23,loss,val,4,0.09991329163312912,0.0926176980137825,0.08022172003984451,0.1506323367357254,0.02088253532732433
