,metric,train/val,run,epoch,value
0,loss,train,1,1,0.29190483689308167
1,loss,train,1,2,0.14109694957733154
2,loss,train,1,3,0.10051997005939484
3,loss,train,1,4,0.06960689276456833
4,binary_accuracy,train,1,1,0.8808258771896362
5,binary_accuracy,train,1,2,0.9509498476982117
6,binary_accuracy,train,1,3,0.965915322303772
7,binary_accuracy,train,1,4,0.976971447467804
8,auc,train,1,1,0.9505891799926758
9,auc,train,1,2,0.986733078956604
10,auc,train,1,3,0.9928985238075256
11,auc,train,1,4,0.9961606860160828
12,loss,val,1,1,0.14273707568645477
13,loss,val,1,2,0.12657038867473602
14,loss,val,1,3,0.09904812276363373
15,loss,val,1,4,0.08022172003984451
16,binary_accuracy,val,1,1,0.9500229358673096
17,binary_accuracy,val,1,2,0.9598807692527771
18,binary_accuracy,val,1,3,0.9667583703994751
19,binary_accuracy,val,1,4,0.9722604155540466
20,auc,val,1,1,0.9866142272949219
21,auc,val,1,2,0.9899824857711792
22,auc,val,1,3,0.9936541318893433
23,auc,val,1,4,0.9954434037208557
24,loss,train,2,1,0.30161041021347046
25,loss,train,2,2,0.1382422298192978
26,loss,train,2,3,0.08829516917467117
27,loss,train,2,4,0.07179909199476242
28,binary_accuracy,train,2,1,0.8753893971443176
29,binary_accuracy,train,2,2,0.9509498476982117
30,binary_accuracy,train,2,3,0.9700079560279846
31,binary_accuracy,train,2,4,0.9747724533081055
32,auc,train,2,1,0.9461639523506165
33,auc,train,2,2,0.9873571991920471
34,auc,train,2,3,0.9941779375076294
35,auc,train,2,4,0.9960192441940308
36,loss,val,2,1,0.26187190413475037
37,loss,val,2,2,0.1027948185801506
38,loss,val,2,3,0.11962276697158813
39,loss,val,2,4,0.1506323367357254
40,binary_accuracy,val,2,1,0.8920220136642456
41,binary_accuracy,val,2,2,0.9642366170883179
42,binary_accuracy,val,2,3,0.9536909461021423
43,binary_accuracy,val,2,4,0.9520862102508545
44,auc,val,2,1,0.9730010032653809
45,auc,val,2,2,0.9928765296936035
46,auc,val,2,3,0.9947042465209961
47,auc,val,2,4,0.9925016164779663
48,loss,train,3,1,0.3138735890388489
49,loss,train,3,2,0.13636445999145508
50,loss,train,3,3,0.08868082612752914
51,loss,train,3,4,0.06256114691495895
52,binary_accuracy,train,3,1,0.8653106093406677
53,binary_accuracy,train,3,2,0.952538013458252
54,binary_accuracy,train,3,3,0.9679921865463257
55,binary_accuracy,train,3,4,0.9780709743499756
56,auc,train,3,1,0.9411150217056274
57,auc,train,3,2,0.9877160787582397
58,auc,train,3,3,0.9944102168083191
59,auc,train,3,4,0.9970656633377075
60,loss,val,3,1,0.15961503982543945
61,loss,val,3,2,0.10329080373048782
62,loss,val,3,3,0.09870381653308868
63,loss,val,3,4,0.08225429803133011
64,binary_accuracy,val,3,1,0.9401650428771973
65,binary_accuracy,val,3,2,0.960110068321228
66,binary_accuracy,val,3,3,0.9651535749435425
67,binary_accuracy,val,3,4,0.9699679017066956
68,auc,val,3,1,0.9848787188529968
69,auc,val,3,2,0.9930597543716431
70,auc,val,3,3,0.9928677678108215
71,auc,val,3,4,0.9957488775253296
72,loss,train,4,1,0.2994725704193115
73,loss,train,4,2,0.1529201865196228
74,loss,train,4,3,0.10497064143419266
75,loss,train,4,4,0.07913081347942352
76,binary_accuracy,train,4,1,0.8797263503074646
77,binary_accuracy,train,4,2,0.9478346109390259
78,binary_accuracy,train,4,3,0.9639606475830078
79,binary_accuracy,train,4,4,0.9725123643875122
80,auc,train,4,1,0.9470885396003723
81,auc,train,4,2,0.9847881197929382
82,auc,train,4,3,0.9922410249710083
83,auc,train,4,4,0.9954552054405212
84,loss,val,4,1,0.15778885781764984
85,loss,val,4,2,0.09923115372657776
86,loss,val,4,3,0.08304724097251892
87,loss,val,4,4,0.09469577670097351
88,binary_accuracy,val,4,1,0.9426868557929993
89,binary_accuracy,val,4,2,0.9653828740119934
90,binary_accuracy,val,4,3,0.9729481935501099
91,binary_accuracy,val,4,4,0.9676753878593445
92,auc,val,4,1,0.9843781590461731
93,auc,val,4,2,0.9938532710075378
94,auc,val,4,3,0.9944112300872803
95,auc,val,4,4,0.99381023645401
96,loss,train,5,1,0.3650192320346832
97,loss,train,5,2,0.1756260097026825
98,loss,train,5,3,0.121113121509552
99,loss,train,5,4,0.08797641098499298
100,binary_accuracy,train,5,1,0.8439924120903015
101,binary_accuracy,train,5,2,0.9369617104530334
102,binary_accuracy,train,5,3,0.9554089307785034
103,binary_accuracy,train,5,4,0.9690917134284973
104,auc,train,5,1,0.9216322302818298
105,auc,train,5,2,0.9801957011222839
106,auc,train,5,3,0.9903448820114136
107,auc,train,5,4,0.9943658113479614
108,loss,val,5,1,0.19430071115493774
109,loss,val,5,2,0.14261750876903534
110,loss,val,5,3,0.10514126718044281
111,loss,val,5,4,0.0897945687174797
112,binary_accuracy,val,5,1,0.9305364489555359
113,binary_accuracy,val,5,2,0.9481889009475708
114,binary_accuracy,val,5,3,0.9626318216323853
115,binary_accuracy,val,5,4,0.9637780785560608
116,auc,val,5,1,0.977572500705719
117,auc,val,5,2,0.9861438274383545
118,auc,val,5,3,0.9933375716209412
119,auc,val,5,4,0.9945518374443054
120,loss,train,6,1,0.32014915347099304
121,loss,train,6,2,0.15029241144657135
122,loss,train,6,3,0.11218885332345963
123,loss,train,6,4,0.08563175052404404
124,binary_accuracy,train,6,1,0.8631116151809692
125,binary_accuracy,train,6,2,0.9466128945350647
126,binary_accuracy,train,6,3,0.9600512981414795
127,binary_accuracy,train,6,4,0.9695192575454712
128,auc,train,6,1,0.9378926157951355
129,auc,train,6,2,0.9851844906806946
130,auc,train,6,3,0.9915168881416321
131,auc,train,6,4,0.994533360004425
132,loss,val,6,1,0.24710604548454285
133,loss,val,6,2,0.2772476375102997
134,loss,val,6,3,0.2450927495956421
135,loss,val,6,4,0.08612368255853653
136,binary_accuracy,val,6,1,0.9014213681221008
137,binary_accuracy,val,6,2,0.9064649343490601
138,binary_accuracy,val,6,3,0.9002751111984253
139,binary_accuracy,val,6,4,0.9674461483955383
140,auc,val,6,1,0.9726916551589966
141,auc,val,6,2,0.9815536737442017
142,auc,val,6,3,0.9852413535118103
143,auc,val,6,4,0.9947860836982727
144,loss,train,7,1,0.29260680079460144
145,loss,train,7,2,0.14213865995407104
146,loss,train,7,3,0.09981205314397812
147,loss,train,7,4,0.06245982274413109
148,binary_accuracy,train,7,1,0.8770386576652527
149,binary_accuracy,train,7,2,0.9485675692558289
150,binary_accuracy,train,7,3,0.963899552822113
151,binary_accuracy,train,7,4,0.9765439033508301
152,auc,train,7,1,0.9488006234169006
153,auc,train,7,2,0.9867870807647705
154,auc,train,7,3,0.9930903911590576
155,auc,train,7,4,0.9972398281097412
156,loss,val,7,1,0.1377936452627182
157,loss,val,7,2,0.10903679579496384
158,loss,val,7,3,0.10187448561191559
159,loss,val,7,4,0.10367722064256668
160,binary_accuracy,val,7,1,0.9486473798751831
161,binary_accuracy,val,7,2,0.9587345123291016
162,binary_accuracy,val,7,3,0.9610270261764526
163,binary_accuracy,val,7,4,0.9626318216323853
164,auc,val,7,1,0.9884782433509827
165,auc,val,7,2,0.9920805096626282
166,auc,val,7,3,0.9927086234092712
167,auc,val,7,4,0.9934812784194946
168,loss,train,8,1,0.3237766623497009
169,loss,train,8,2,0.1551554650068283
170,loss,train,8,3,0.09468170255422592
171,loss,train,8,4,0.06427644193172455
172,binary_accuracy,train,8,1,0.862500786781311
173,binary_accuracy,train,8,2,0.9418483972549438
174,binary_accuracy,train,8,3,0.9664651155471802
175,binary_accuracy,train,8,4,0.9770936369895935
176,auc,train,8,1,0.9370121955871582
177,auc,train,8,2,0.9844200015068054
178,auc,train,8,3,0.9936138987541199
