,metric,train/val,epoch,mean,median,min,max,std
0,auc,train,1,0.5083510130643845,0.5083510130643845,0.47519317269325256,0.5415088534355164,0.04689226755185687
1,auc,train,2,0.6396000683307648,0.6396000683307648,0.6036964058876038,0.6755037307739258,0.050775446365983835
2,auc,train,3,0.7325973510742188,0.7325973510742188,0.7156491875648499,0.7495455145835876,0.023968322692266283
3,auc,train,4,0.7499431371688843,0.7499431371688843,0.6885319948196411,0.8113542795181274,0.08684847039112442
4,auc,train,5,0.8049348592758179,0.8049348592758179,0.7574231028556824,0.8524466156959534,0.0671917703015226
5,auc,val,1,0.6199788749217987,0.6199788749217987,0.5729387402534485,0.6670190095901489,0.0665247964238377
6,auc,val,2,0.8456659615039825,0.8456659615039825,0.812367856502533,0.8789640665054321,0.04709063169437339
7,auc,val,3,0.8639006316661835,0.8639006316661835,0.8578224182128906,0.8699788451194763,0.008595891900645348
8,auc,val,4,0.8631078004837036,0.8631078004837036,0.8615221977233887,0.8646934032440186,0.002242380928173606
9,auc,val,5,0.8596722781658173,0.8596722781658173,0.8483086228370667,0.8710359334945679,0.016070635484052406
10,binary_accuracy,train,1,0.8622589707374573,0.8622589707374573,0.8374655842781067,0.8870523571968079,0.03506314338797105
11,binary_accuracy,train,2,0.8870523571968079,0.8870523571968079,0.8870523571968079,0.8870523571968079,0.0
12,binary_accuracy,train,3,0.8870523571968079,0.8870523571968079,0.8870523571968079,0.8870523571968079,0.0
13,binary_accuracy,train,4,0.8870523571968079,0.8870523571968079,0.8870523571968079,0.8870523571968079,0.0
14,binary_accuracy,train,5,0.8884297609329224,0.8884297609329224,0.8870523571968079,0.8898071646690369,0.0019479430444765003
15,binary_accuracy,val,1,0.8865979313850403,0.8865979313850403,0.8865979313850403,0.8865979313850403,0.0
16,binary_accuracy,val,2,0.8865979313850403,0.8865979313850403,0.8865979313850403,0.8865979313850403,0.0
17,binary_accuracy,val,3,0.8865979313850403,0.8865979313850403,0.8865979313850403,0.8865979313850403,0.0
18,binary_accuracy,val,4,0.8865979313850403,0.8865979313850403,0.8865979313850403,0.8865979313850403,0.0
19,binary_accuracy,val,5,0.8865979313850403,0.8865979313850403,0.8865979313850403,0.8865979313850403,0.0
20,loss,train,1,0.43884463608264923,0.43884463608264923,0.4282532036304474,0.4494360685348511,0.014978547418862374
21,loss,train,2,0.3410939425230026,0.3410939425230026,0.3327674865722656,0.3494203984737396,0.011775386932034428
22,loss,train,3,0.3195604830980301,0.3195604830980301,0.31408897042274475,0.32503199577331543,0.007737887432084823
23,loss,train,4,0.3198540210723877,0.3198540210723877,0.3055037260055542,0.3342043161392212,0.02029438190757165
24,loss,train,5,0.28921911120414734,0.28921911120414734,0.26650285720825195,0.3119353652000427,0.03212563448730727
25,loss,val,1,0.36171893775463104,0.36171893775463104,0.35381609201431274,0.36962178349494934,0.01117631162730058
26,loss,val,2,0.29760831594467163,0.29760831594467163,0.28339457511901855,0.3118220567703247,0.020101265047694734
27,loss,val,3,0.302405446767807,0.302405446767807,0.28430289030075073,0.3205080032348633,0.025600880869335763
28,loss,val,4,0.2926538288593292,0.2926538288593292,0.2887590229511261,0.29654863476753235,0.0055080873381917195
29,loss,val,5,0.26154249906539917,0.26154249906539917,0.2550557255744934,0.26802927255630493,0.009173683046881195
