,metric,train/val,run,epoch,value
0,loss,train,1,1,0.4494360685348511
1,loss,train,1,2,0.3494203984737396
2,loss,train,1,3,0.32503199577331543
3,loss,train,1,4,0.3055037260055542
4,loss,train,1,5,0.26650285720825195
5,binary_accuracy,train,1,1,0.8870523571968079
6,binary_accuracy,train,1,2,0.8870523571968079
7,binary_accuracy,train,1,3,0.8870523571968079
8,binary_accuracy,train,1,4,0.8870523571968079
9,binary_accuracy,train,1,5,0.8898071646690369
10,auc,train,1,1,0.47519317269325256
11,auc,train,1,2,0.6036964058876038
12,auc,train,1,3,0.7156491875648499
13,auc,train,1,4,0.8113542795181274
14,auc,train,1,5,0.8524466156959534
15,loss,val,1,1,0.36962178349494934
16,loss,val,1,2,0.3118220567703247
17,loss,val,1,3,0.3205080032348633
18,loss,val,1,4,0.29654863476753235
19,loss,val,1,5,0.2550557255744934
20,binary_accuracy,val,1,1,0.8865979313850403
21,binary_accuracy,val,1,2,0.8865979313850403
22,binary_accuracy,val,1,3,0.8865979313850403
23,binary_accuracy,val,1,4,0.8865979313850403
24,binary_accuracy,val,1,5,0.8865979313850403
25,auc,val,1,1,0.5729387402534485
26,auc,val,1,2,0.812367856502533
27,auc,val,1,3,0.8699788451194763
28,auc,val,1,4,0.8646934032440186
29,auc,val,1,5,0.8710359334945679
30,loss,train,2,1,0.4282532036304474
31,loss,train,2,2,0.3327674865722656
32,loss,train,2,3,0.31408897042274475
33,loss,train,2,4,0.3342043161392212
34,loss,train,2,5,0.3119353652000427
35,binary_accuracy,train,2,1,0.8374655842781067
36,binary_accuracy,train,2,2,0.8870523571968079
37,binary_accuracy,train,2,3,0.8870523571968079
38,binary_accuracy,train,2,4,0.8870523571968079
39,binary_accuracy,train,2,5,0.8870523571968079
40,auc,train,2,1,0.5415088534355164
41,auc,train,2,2,0.6755037307739258
42,auc,train,2,3,0.7495455145835876
43,auc,train,2,4,0.6885319948196411
44,auc,train,2,5,0.7574231028556824
45,loss,val,2,1,0.35381609201431274
46,loss,val,2,2,0.28339457511901855
47,loss,val,2,3,0.28430289030075073
48,loss,val,2,4,0.2887590229511261
49,loss,val,2,5,0.26802927255630493
50,binary_accuracy,val,2,1,0.8865979313850403
51,binary_accuracy,val,2,2,0.8865979313850403
52,binary_accuracy,val,2,3,0.8865979313850403
53,binary_accuracy,val,2,4,0.8865979313850403
54,binary_accuracy,val,2,5,0.8865979313850403
55,auc,val,2,1,0.6670190095901489
56,auc,val,2,2,0.8789640665054321
57,auc,val,2,3,0.8578224182128906
58,auc,val,2,4,0.8615221977233887
59,auc,val,2,5,0.8483086228370667
