,metric,train/val,run,epoch,value
0,loss,train,1,1,1.9538074731826782
1,loss,train,1,2,0.7835012078285217
2,loss,train,1,3,0.6932740211486816
3,loss,train,1,4,0.6906015872955322
4,loss,train,1,5,0.6873178482055664
5,binary_accuracy,train,1,1,0.48750001192092896
6,binary_accuracy,train,1,2,0.512499988079071
7,binary_accuracy,train,1,3,0.5
8,binary_accuracy,train,1,4,0.5
9,binary_accuracy,train,1,5,0.5
10,auc,train,1,1,0.4321450889110565
11,auc,train,1,2,0.5465916395187378
12,auc,train,1,3,0.5071920156478882
13,auc,train,1,4,0.7029393315315247
14,auc,train,1,5,0.8430269360542297
15,loss,val,1,1,0.9152563810348511
16,loss,val,1,2,0.7036307454109192
17,loss,val,1,3,0.692489743232727
18,loss,val,1,4,0.6916068196296692
19,loss,val,1,5,0.6901339888572693
20,binary_accuracy,val,1,1,0.523809552192688
21,binary_accuracy,val,1,2,0.523809552192688
22,binary_accuracy,val,1,3,0.4761904776096344
23,binary_accuracy,val,1,4,0.4761904776096344
24,binary_accuracy,val,1,5,0.4285714328289032
25,auc,val,1,1,0.4636363685131073
26,auc,val,1,2,0.4409090578556061
27,auc,val,1,3,0.686363697052002
28,auc,val,1,4,0.6954545378684998
29,auc,val,1,5,0.6772727370262146
30,loss,train,2,1,0.9216297268867493
31,loss,train,2,2,0.7506674528121948
32,loss,train,2,3,0.6874068975448608
33,loss,train,2,4,0.6617749333381653
34,loss,train,2,5,0.7012414336204529
35,binary_accuracy,train,2,1,0.5
36,binary_accuracy,train,2,2,0.38749998807907104
37,binary_accuracy,train,2,3,0.5625
38,binary_accuracy,train,2,4,0.625
39,binary_accuracy,train,2,5,0.5625
40,auc,train,2,1,0.5206379294395447
41,auc,train,2,2,0.41744840145111084
42,auc,train,2,3,0.5881801247596741
43,auc,train,2,4,0.7313946485519409
44,auc,train,2,5,0.5644152760505676
45,loss,val,2,1,0.7542022466659546
46,loss,val,2,2,0.6922945976257324
47,loss,val,2,3,0.686618983745575
48,loss,val,2,4,0.6654600501060486
49,loss,val,2,5,0.7242326140403748
50,binary_accuracy,val,2,1,0.4761904776096344
51,binary_accuracy,val,2,2,0.523809552192688
52,binary_accuracy,val,2,3,0.4761904776096344
53,binary_accuracy,val,2,4,0.523809552192688
54,binary_accuracy,val,2,5,0.523809552192688
55,auc,val,2,1,0.5909091234207153
56,auc,val,2,2,0.468181848526001
57,auc,val,2,3,0.6909090280532837
58,auc,val,2,4,0.6863636374473572
59,auc,val,2,5,0.5363636016845703
