,metric,train/val,epoch,mean,median,min,max,std
0,auc,train,0,0.609615296125412,0.609615296125412,0.5620954036712646,0.6571351885795593,0.06720327639116606
1,auc,train,1,0.7766588032245636,0.7766588032245636,0.7732862234115601,0.7800313830375671,0.0047695481117353234
2,auc,train,2,0.8467711508274078,0.8467711508274078,0.8312946557998657,0.86224764585495,0.021887069165949825
3,auc,val,0,0.7341652512550354,0.7341652512550354,0.6760513782501221,0.7922791242599487,0.08218542736557612
4,auc,val,1,0.8649532496929169,0.8649532496929169,0.8527399897575378,0.8771665096282959,0.017272157841400973
5,auc,val,2,0.9114698469638824,0.9114698469638824,0.9007222056388855,0.9222174882888794,0.015199460125332225
6,binary_accuracy,train,0,0.5813486874103546,0.5813486874103546,0.551255464553833,0.6114419102668762,0.04255824389920887
7,binary_accuracy,train,1,0.7106348872184753,0.7106348872184753,0.7000716924667358,0.7211980819702148,0.014938613279898302
8,binary_accuracy,train,2,0.7745695114135742,0.7745695114135742,0.7631993889808655,0.785939633846283,0.01607978135017927
9,binary_accuracy,val,0,0.646323561668396,0.646323561668396,0.5772727727890015,0.7153743505477905,0.09765256212580103
10,binary_accuracy,val,1,0.7632352709770203,0.7632352709770203,0.7459892630577087,0.7804812788963318,0.02438953829628416
11,binary_accuracy,val,2,0.7868314981460571,0.7868314981460571,0.7624331116676331,0.8112298846244812,0.03450452905780766
12,loss,train,0,0.7078675329685211,0.7078675329685211,0.6802771687507629,0.7354578971862793,0.03901866726756697
13,loss,train,1,0.5800499618053436,0.5800499618053436,0.5737889409065247,0.5863109827041626,0.008854420669411172
14,loss,train,2,0.4912077784538269,0.4912077784538269,0.46767091751098633,0.5147446393966675,0.03328614796105474
15,loss,val,0,0.6793706715106964,0.6793706715106964,0.6720626354217529,0.6866787075996399,0.010335123751295902
16,loss,val,1,0.5208953469991684,0.5208953469991684,0.47416576743125916,0.5676249265670776,0.06608560518892992
17,loss,val,2,0.45500822365283966,0.45500822365283966,0.4234476387500763,0.486568808555603,0.0446334072059155
