,metric,train/val,run,epoch,value
0,loss,train,1,1,0.29518967866897583
1,loss,train,1,2,0.15089932084083557
2,loss,train,1,3,0.09364662319421768
3,loss,train,1,4,0.07023928314447403
4,binary_accuracy,train,1,1,0.8776631951332092
5,binary_accuracy,train,1,2,0.9447686076164246
6,binary_accuracy,train,1,3,0.966820478439331
7,binary_accuracy,train,1,4,0.9744877219200134
8,auc,train,1,1,0.9484091401100159
9,auc,train,1,2,0.9855680465698242
10,auc,train,1,3,0.9937250018119812
11,auc,train,1,4,0.9962630271911621
12,loss,val,1,1,0.13924717903137207
13,loss,val,1,2,0.12010161578655243
14,loss,val,1,3,0.10320676118135452
15,loss,val,1,4,0.07371684163808823
16,binary_accuracy,val,1,1,0.946296751499176
17,binary_accuracy,val,1,2,0.9562229514122009
18,binary_accuracy,val,1,3,0.9638584852218628
19,binary_accuracy,val,1,4,0.9768388867378235
20,auc,val,1,1,0.9898415207862854
21,auc,val,1,2,0.9923679828643799
22,auc,val,1,3,0.9935255646705627
23,auc,val,1,4,0.9962833523750305
24,loss,train,1,1,0.7534669637680054
25,loss,train,1,2,0.6026015281677246
26,loss,train,1,3,0.5145978331565857
27,loss,train,1,4,0.4025029242038727
28,binary_accuracy,train,1,1,0.5471236109733582
29,binary_accuracy,train,1,2,0.6682986617088318
30,binary_accuracy,train,1,3,0.778457760810852
31,binary_accuracy,train,1,4,0.8249694108963013
32,auc,train,1,1,0.5704648494720459
33,auc,train,1,2,0.7516542673110962
34,auc,train,1,3,0.8456593751907349
35,auc,train,1,4,0.9033217430114746
36,loss,val,1,1,0.6446799635887146
37,loss,val,1,2,0.5713326930999756
38,loss,val,1,3,0.5100377202033997
39,loss,val,1,4,0.49801933765411377
40,binary_accuracy,val,1,1,0.6820276379585266
41,binary_accuracy,val,1,2,0.7926267385482788
42,binary_accuracy,val,1,3,0.7695852518081665
43,binary_accuracy,val,1,4,0.7603686451911926
44,auc,val,1,1,0.7856839299201965
45,auc,val,1,2,0.8666950464248657
46,auc,val,1,3,0.8601953983306885
