,metric,train/val,epoch,mean,median,min,max,std
0,auc,train,0,0.8607065379619598,0.8607065379619598,0.8588977456092834,0.8625153303146362,0.0025580186766716913
1,auc,train,1,0.861186295747757,0.861186295747757,0.8551663160324097,0.8672062754631042,0.008513536958655062
2,auc,train,2,0.8648223876953125,0.8648223876953125,0.8532705903053284,0.8763741850852966,0.01633670853870168
3,auc,val,0,0.7001793682575226,0.7001793682575226,0.6138959527015686,0.7864627838134766,0.1220231764871038
4,auc,val,1,0.8204474747180939,0.8204474747180939,0.8097328543663025,0.8311620950698853,0.015152761417182156
5,auc,val,2,0.8512225151062012,0.8512225151062012,0.8472576141357422,0.8551874160766602,0.005607216725889342
6,binary_accuracy,train,0,0.8244128525257111,0.8244128525257111,0.8185984492301941,0.830227255821228,0.008222807997626915
7,binary_accuracy,train,1,0.842424213886261,0.842424213886261,0.8368938565254211,0.8479545712471008,0.007821106384469584
8,binary_accuracy,train,2,0.8331818282604218,0.8331818282604218,0.8279545903205872,0.8384090662002563,0.0073924307882652805
9,binary_accuracy,val,0,0.6929589807987213,0.6929589807987213,0.6445632576942444,0.7413547039031982,0.06844188797520422
10,binary_accuracy,val,1,0.6223856210708618,0.6223856210708618,0.5047534108161926,0.740017831325531,0.16635706711407663
11,binary_accuracy,val,2,0.7849822044372559,0.7849822044372559,0.7690433859825134,0.8009210228919983,0.022540893226899325
12,loss,train,0,0.46654894948005676,0.46654894948005676,0.45659399032592773,0.4765039086341858,0.014078438248639465
13,loss,train,1,0.477264404296875,0.477264404296875,0.47449904680252075,0.48002976179122925,0.003910806073325857
14,loss,train,2,0.4654567986726761,0.4654567986726761,0.44652894139289856,0.4843846559524536,0.026768032471723695
15,loss,val,0,0.6895788609981537,0.6895788609981537,0.687691330909729,0.6914663910865784,0.0026693706504374733
16,loss,val,1,0.6496527791023254,0.6496527791023254,0.6467716097831726,0.6525339484214783,0.004074588726639191
17,loss,val,2,0.5793002247810364,0.5793002247810364,0.5406376123428345,0.6179628372192383,0.054677190866879846
