,metric,train/val,epoch,mean,median,min,max,std
0,auc,train,1,0.5218836724758148,0.5167489945888519,0.46522849798202515,0.5827029943466187,0.039960216428436675
1,auc,train,2,0.5968122720718384,0.6068713068962097,0.5374343991279602,0.6408227682113647,0.031493348855294284
2,auc,val,1,0.7218431413173676,0.7222500443458557,0.5791362524032593,0.8439230918884277,0.08133433682693117
3,auc,val,2,0.700327706336975,0.7208767831325531,0.5073755979537964,0.7800122499465942,0.08398826050690472
4,binary_accuracy,train,1,0.5121118009090424,0.5155279636383057,0.4875776469707489,0.5372670888900757,0.01703833836685681
5,binary_accuracy,train,2,0.5726708054542542,0.5714285671710968,0.5341615080833435,0.6149068474769592,0.027474675613097896
6,binary_accuracy,val,1,0.5589994251728058,0.5416906177997589,0.4928119480609894,0.6607245802879333,0.06355748863455067
7,binary_accuracy,val,2,0.6122484147548676,0.6135710179805756,0.4928119480609894,0.7297297120094299,0.08502952103599049
8,loss,train,1,0.7721384644508362,0.7601989805698395,0.7053279280662537,0.8742991089820862,0.0592031891457424
9,loss,train,2,0.6855222344398498,0.6830587089061737,0.6738412380218506,0.7024663686752319,0.007909177010797547
10,loss,val,1,0.6845959544181823,0.6856391727924347,0.6687256097793579,0.6971116065979004,0.008456863461701653
11,loss,val,2,0.6735647916793823,0.6749610900878906,0.6415725946426392,0.7099384069442749,0.021868824674106797
