,metric,train/val,run,epoch,value
0,loss,train,1,1,0.30508187413215637
1,loss,train,1,2,0.1679883450269699
2,loss,train,1,3,0.10261757671833038
3,loss,train,1,4,0.08225366473197937
4,binary_accuracy,train,1,1,0.8722364902496338
5,binary_accuracy,train,1,2,0.9385000467300415
6,binary_accuracy,train,1,3,0.9624404311180115
7,binary_accuracy,train,1,4,0.9713570475578308
8,auc,train,1,1,0.9443776607513428
9,auc,train,1,2,0.9818817973136902
10,auc,train,1,3,0.9926283955574036
11,auc,train,1,4,0.9950183629989624
12,loss,val,1,1,0.18234343826770782
13,loss,val,1,2,0.11386332660913467
14,loss,val,1,3,0.22789444029331207
15,loss,val,1,4,0.09887932240962982
16,binary_accuracy,val,1,1,0.9333485960960388
17,binary_accuracy,val,1,2,0.965643584728241
18,binary_accuracy,val,1,3,0.9225835800170898
19,binary_accuracy,val,1,4,0.9649564623832703
20,auc,val,1,1,0.9807819128036499
21,auc,val,1,2,0.9920523166656494
22,auc,val,1,3,0.9797925353050232
23,auc,val,1,4,0.9938628077507019
24,loss,train,2,1,0.2852752208709717
25,loss,train,2,2,0.1456424444913864
26,loss,train,2,3,0.09548788517713547
27,loss,train,2,4,0.0693400576710701
28,binary_accuracy,train,2,1,0.8846952319145203
29,binary_accuracy,train,2,2,0.9473555684089661
30,binary_accuracy,train,2,3,0.9656773209571838
31,binary_accuracy,train,2,4,0.9764260649681091
32,auc,train,2,1,0.9517872929573059
33,auc,train,2,2,0.9861742854118347
34,auc,train,2,3,0.9936383962631226
35,auc,train,2,4,0.9963988661766052
36,loss,val,2,1,0.2045799344778061
37,loss,val,2,2,0.12408898770809174
38,loss,val,2,3,0.09285200387239456
39,loss,val,2,4,0.10028481483459473
40,binary_accuracy,val,2,1,0.9246450066566467
41,binary_accuracy,val,2,2,0.9539624452590942
42,binary_accuracy,val,2,3,0.9699954390525818
43,binary_accuracy,val,2,4,0.9663307666778564
44,auc,val,2,1,0.9796813726425171
45,auc,val,2,2,0.9903406500816345
46,auc,val,2,3,0.9940409064292908
47,auc,val,2,4,0.994289755821228
48,loss,train,3,1,0.3069792687892914
49,loss,train,3,2,0.1392243206501007
50,loss,train,3,3,0.09768828004598618
51,loss,train,3,4,0.06793349236249924
52,binary_accuracy,train,3,1,0.8731525540351868
53,binary_accuracy,train,3,2,0.9485769867897034
54,binary_accuracy,train,3,3,0.9645169377326965
55,binary_accuracy,train,3,4,0.9765481948852539
56,auc,train,3,1,0.9439654350280762
57,auc,train,3,2,0.9876971244812012
58,auc,train,3,3,0.9935526251792908
59,auc,train,3,4,0.996391773223877
60,loss,val,3,1,0.19668766856193542
61,loss,val,3,2,0.11282458156347275
62,loss,val,3,3,0.08533195406198502
63,loss,val,3,4,0.10444268584251404
64,binary_accuracy,val,3,1,0.9193770289421082
65,binary_accuracy,val,3,2,0.9642693400382996
66,binary_accuracy,val,3,3,0.9681630730628967
